Batch-Tube,ionMz,Strain,AUC Z-score (AUC OD),Z-score start (AUC OD),Z-score end (AUC OD),Z-score min (AUC OD),Z-score max (AUC OD),AUC Z-score (Hours),Z-score start (Hours),Z-score end (Hours),Z-score min (Hours),Z-score max (Hours)
2-10C,167.0827,nagE,-4.71647353459436,-0.17275310294609802,-0.20258801422063522,-0.6739542634678398,0.017890838130538447,-2.0791621616196743,-0.4194171172603577,-0.19415175409058177,-0.6238706919140858,0.45450658459443144
2-10C,168.0667,nagE,-5.784645289159658,0.3018693043428117,-0.5806375379410769,-0.867310778671302,0.3018693043428117,-0.8977355654222756,0.06258307172858668,-0.5912171542168081,-0.7151420666819059,0.7063169416637599
2-10C,169.0503,nagE,-5.43434245306269,0.1772776753057529,-1.4741585642699198,-1.4741585642699198,0.3186754209636966,-1.9337186872179104,-0.5388646401050781,-1.4719903723992491,-1.4719903723992491,0.5183256398703077
2-10C,170.0454,nagE,12.997758976048926,-1.1410078712773504,1.5621185643391204,-1.1606308560214955,2.002433391658216,1.885250499513942,-1.1232015925793621,1.572157239071236,-1.1810563881355889,2.0185412074029605
2-10C,170.0825,nagE,1.2712082813911105,-0.10551824018483422,0.7933475461075815,-0.5676094998239367,0.7933475461075815,-0.9686423920038542,0.2593936808245075,0.7579410343904114,-0.5702165784543626,0.7579410343904114
2-10C,171.0064,nagE,11.962192556164446,-1.220630935352979,1.2291212709695145,-1.220630935352979,2.3762315048498692,1.0669470031126578,-1.2144663403487015,1.2460767868418996,-1.2574656943088454,2.1790981520980233
2-10C,172.0615,nagE,-2.49041240495142,-1.7181163018809231,-0.10968290809693296,-1.7181163018809231,0.1302361218742656,-9.80444013821374,-1.7103068187194468,-0.10946205628991812,-1.7497396361982431,0.11048445590932639
2-10C,173.0092,nagE,5.77935754151174,-1.3325867817474193,0.38055276156204987,-1.3325867817474193,1.2417757384907275,-3.042318460304778,-1.2910271437062941,0.39127265042447257,-1.4059148531098942,1.2079776679117988
2-10C,173.0455,nagE,-0.1701649266596824,-0.6588354421559536,0.549667687088523,-0.9695804311007037,0.549667687088523,-4.319019403655348,-0.5703187814912347,0.5487980380839581,-1.0171624453106884,0.5487980380839581
2-10C,173.0932,nagE,3.7792436103428035,-0.792446153989764,1.2878105434711045,-0.792446153989764,1.2878105434711045,-1.9384858179782585,-0.7694969317801453,1.2888144619358453,-0.8315693917375444,1.2888144619358453
2-10C,173.1041,nagE,0.5376209079307341,-0.8638928142214434,0.9240743305475463,-0.8638928142214434,0.9240743305475463,-4.620724125234744,-0.7529190546199647,0.925283148378085,-0.9306318286613676,0.925283148378085
2-10C,174.0409,nagE,-0.7031705505835626,-1.588393628900428,0.14365632023145247,-1.588393628900428,0.3061716633180551,-8.459845379546737,-1.5858359759786198,0.14477396693269656,-1.5960981224201407,0.26198863197365374
2-10C,174.088,nagE,-1.9965595400065306,-1.199889043855848,0.10532574210534718,-1.199889043855848,0.29018249354125936,-9.0727758378906,-0.8448976408485449,0.10770806341972008,-1.6500221186489332,0.14658527274983138
2-10C,175.0245,nagE,4.229576206076086,-1.2723500713127205,0.3458974182291506,-1.2723500713127205,0.7230976112051165,-3.0344221781126386,-1.2707830318045985,0.3536575300218513,-1.2707830318045985,0.741822107330378
2-10C,175.0364,nagE,1.769251539717008,-1.6176620363868364,0.2759282379952935,-1.6176620363868364,0.5961972867715372,-6.97612686294902,-1.612140361365797,0.27624263200187277,-1.65583143705557,0.589338050829187
2-10C,175.061,nagE,-2.2622758161012464,-1.809539511177348,0.031771694037770346,-1.809539511177348,0.20989630379028193,-10.431960291897642,-1.8248922934947374,0.0314761154402851,-1.8248922934947374,0.1891935403002962
2-10C,177.0405,nagE,-8.22053531615402,0.13007630482693214,-1.5100084384118235,-1.5230188900481103,0.4033765410594936,-4.211474845445542,-0.24129924620438328,-1.5151523069724575,-1.5151523069724575,0.6686456961794166
2-10C,178.017,nagE,-1.200093532201311,-0.3268062160368091,0.670950965324872,-0.3595165374818479,0.670950965324872,-1.8677394030776138,-0.3928140316901199,0.6594026378017421,-0.3928140316901199,0.6594026378017421
2-10C,178.051,nagE,-0.7407555044995507,-1.0169480421880546,0.6310182718171978,-1.0169480421880546,0.6310182718171978,-6.30199881371295,-1.0233326808332401,0.6291916703143158,-1.0233326808332401,0.6291916703143158
2-10C,179.036,nagE,-6.214946368150719,1.3008758958445528,-1.0141022374579176,-1.0141022374579176,1.3008758958445528,2.7886994699286207,1.2968491678355594,-1.0140613470911541,-1.0140613470911541,1.3119034519960826
2-10C,179.0561,nagE,-7.725789895281157,1.5426620716251813,-1.0425028259662694,-1.0553935628494342,1.5426620716251813,2.4392441748270923,1.574720291493814,-1.042495054798637,-1.0545104075761842,1.574720291493814
2-10C,180.0664,nagE,-7.711837709847601,1.5012303826204252,-1.0429462444503066,-1.084499115005844,1.5012303826204252,2.4321008340172794,1.5158256794481368,-1.042902477245521,-1.0826720084946626,1.5158256794481368
2-10C,181.051,nagE,-7.786858408550354,1.5740482031616243,-1.0338646169955972,-1.0832107877560408,1.5740482031616243,2.642446766911792,1.6284743781123678,-1.034123622492662,-1.0595445910766523,1.6284743781123678
2-10C,183.0061,nagE,8.78978683013478,-0.2452211503674529,2.9731487739625235,-0.5464620604275853,2.9731487739625235,4.647618557326506,-0.3319246015450978,2.957509189148907,-0.5872401028335916,2.957509189148907
2-10C,184.0017,nagE,-9.309794039270406,-0.0004335275865065269,-0.5080231698278268,-0.925166154146801,-0.0004335275865065269,-7.13953991556669,0.0167805568506207,-0.5085980538413954,-0.881075773633629,0.0167805568506207
2-10C,184.9853,nagE,6.570128020274757,-0.7980660766461863,0.0774384265586171,-0.8578678570229943,2.180605888359773,0.381634534358345,-0.525426206668614,0.08090359000811498,-0.9253596588541539,1.9263128506433522
2-10C,187.1459,nagE,6.240069941409475,0.28592654251686134,1.8425492987528314,-0.8855145061163043,1.8425492987528314,5.507846849615301,0.2473282245999896,1.8695975238362728,-0.8158826703455613,1.8695975238362728
2-10C,188.0566,nagE,-3.2108561033699217,-1.7110959397467964,-0.0351625768433199,-1.7110959397467964,0.09044868606143851,-10.598965260933738,-1.6971175657699562,-0.03443584548723683,-1.7500495705257044,0.05436217099055763
2-10C,189.0022,nagE,6.334128323349673,-0.8030223030525878,0.46468198644238967,-0.8030223030525878,1.2230601068047136,-0.03956475237848535,-0.8156027062848498,0.4966857485429501,-0.8156027062848498,1.1833447244684605
2-10C,189.0404,nagE,-8.154888881873397,-0.09442769869011552,-0.8988453519980445,-1.2892633267750913,0.8508127859440372,-4.713424924321923,0.24981960669237457,-0.9053608873754496,-1.2350795242747186,0.8690132602147661
2-10C,189.088,nagE,-1.648939973746912,-0.8469495028467802,0.22235685657231807,-0.8469495028467802,0.22235685657231807,-5.990047777445233,-0.8464699948400821,0.22173747573517505,-0.8521062707466626,0.22173747573517505
2-10C,190.055,nagE,-2.3525575114913457,-0.9786462922722181,0.26487274476140577,-0.9786462922722181,0.2835322242644045,-3.9605266820477016,-1.0906297194815664,0.27409251829274467,-1.0906297194815664,0.27409251829274467
2-10C,191.0196,nagE,-6.485789676309604,-1.3929162318559551,-0.33215808664368984,-1.3929162318559551,0.10945894767534864,-12.023070937436339,-1.2805272949406319,-0.3376067739499696,-1.5530259272325464,0.061163379216675924
2-10C,191.0561,nagE,-1.5038085577693288,-1.4260182230049399,0.03230828904747147,-1.4260182230049399,0.350576526633797,-8.251472039868057,-1.4684640403533162,0.03019729869172983,-1.4684640403533162,0.315419387782695
2-10C,192.0666,nagE,-4.497706943773533,0.6550445172638892,-0.06473821641958777,-0.9353386305474253,0.6550445172638892,0.7501374308291954,0.5752819784708765,-0.07585950323878143,-0.7765886148154577,0.6547594046718072
2-10C,193.0352,nagE,-3.437445582865039,0.13303516925471134,0.11932950001600418,-0.7934951072799367,0.22697807267616882,-0.4758116570305152,-0.08793767943023656,0.10223624717586122,-0.709323928237168,0.5647360346321939
2-10C,193.0719,nagE,-1.9198579926816859,0.8811496210831731,-0.04594650647739659,-0.4364429404781893,0.8811496210831731,2.8618523905810975,0.8582890943847031,-0.046843489601583604,-0.41307644024569357,0.9788105959563258
2-10C,194.0686,nagE,5.077907409067099,-1.187087810054606,-0.5241842727867193,-1.187087810054606,1.0107033045839027,-1.7603038213075637,-1.226268541505857,-0.5183912048506223,-1.2355643997078078,0.9556558779557437
2-10C,195.0508,nagE,-11.46549174989805,-0.40559846757112816,-1.5704562180594634,-1.836668031625094,0.5998021253445649,-7.5534364018431175,-0.5817666832437337,-1.5712532896765823,-1.7586770104848561,0.70578154938816
2-10C,198.088,nagE,3.605764021348086,-0.3353050131214179,0.8907964506606801,-0.600844931021984,1.2231859300785417,-0.23558521263288676,-0.4316834193900544,0.8989892690695166,-0.6025538646396258,0.9551624523647108
2-10C,199.0014,nagE,8.234022384920824,0.20417339820806696,-0.1254822593164011,-1.0332303743287916,1.9549195511499728,5.044087713372383,0.2609913344069611,-0.09408521556990745,-0.9742071022846138,1.9462439141553627
2-10C,199.1703,nagE,-7.460589757161142,0.2965076097444413,-0.39766435894255936,-0.9753713208885347,0.2965076097444413,-4.1689761153937965,0.4698988120442936,-0.401195077123251,-0.9297356504348431,0.4698988120442936
2-10C,203.0348,nagE,-4.191089244752776,0.8691697312594713,-1.1476043140933858,-1.1770401637786911,0.8691697312594713,1.9029575827535365,0.8580696775669305,-1.1527057519025135,-1.1926271986057533,0.8863748569877697
2-10C,203.0824,nagE,-1.6822280482600636,0.6722812108047933,0.389395097362594,-0.7887524853367641,0.7792498721988411,2.4986584846577213,0.6005026763457718,0.3888805509645481,-0.7470631359302773,0.8675785687168782
2-10C,204.0508,nagE,-2.396338889025998,1.2486863805916482,-0.8713985331122168,-0.8713985331122168,1.2486863805916482,1.7545878389036984,1.6364265115317354,-0.8620253916999037,-0.8620253916999037,1.6364265115317354
2-10C,205.0353,nagE,-2.6271991817274096,-1.4628086155749287,0.09612492042734633,-1.4628086155749287,0.4103833438540088,-9.763294685804276,-1.4822234805959587,0.09934685526812337,-1.4885385017877044,0.43754822917644565
2-10C,211.9967,nagE,1.3111438407308091,-1.5180038835783214,0.23967582617235086,-1.5180038835783214,0.5186310542450913,-6.803092486841384,-1.4671741917588408,0.2433749711876504,-1.517989908113261,0.49223260874534286
2-10C,212.9812,nagE,5.785182982233163,-0.6997091293061914,2.549468744922688,-0.8805006317466708,2.549468744922688,-0.3337987925544895,-0.654005537404345,2.5435978555978336,-0.8971881452647265,2.5435978555978336
