,Strain,ionMz,Rel. abs. distance,Rel. distance,Mean abs. distance,Mean distance,MAE1,MAE2,Mean MAE,Strain 1,Strain 2,p-value rel,p-value abs
72,yeaS,146.046,1.1653755629994849,1.1653755629994849,5006.567621257709,5006.567621257709,5439.6042825671,3152.5917102365056,4296.097996401802,yeaS,WT,0.0,0.0
73,yeaS,147.0299,0.09829681129965592,-0.09829681129965592,2197.9398322521974,-2197.9398322521974,21136.35261949231,23584.11802836666,22360.235323929486,yeaS,WT,0.9,0.9
74,yeaS,147.0664,0.6184610175296148,-0.6184610175296148,31426.597551526454,-31426.597551526454,35634.59125037885,65993.79489126378,50814.19307082132,yeaS,WT,0.2,0.2
75,yeaS,148.044,0.29659748816567016,-0.15457472622218615,133.86501681337643,-69.76508281519233,443.1852629729084,459.4860148000414,451.3356388864749,yeaS,WT,0.4,0.4
76,yeaS,149.0096,0.5037632524974539,0.5037632524974539,320.9480382811813,320.9480382811813,665.2883686292082,608.9134977834415,637.1009332063248,yeaS,WT,0.2,0.2
77,yeaS,149.0455,0.4188461986927519,-0.39649579475656443,1355.2200883332544,-1282.9030505011808,3336.541052036161,3134.6652884439027,3235.603170240032,yeaS,WT,0.5,0.4
78,yeaS,150.0425,0.7528830224132149,-0.7528830224132149,469.0420251524232,-469.0420251524232,686.7602629058221,559.2288514429208,622.9945571743715,yeaS,WT,0.0,0.0
79,yeaS,151.0264,0.39004434481652417,-0.38540601797171475,3169.8676191680174,-3132.172207690137,7360.964662889761,8892.918575228277,8126.941619059019,yeaS,WT,0.5,0.5
80,yeaS,151.0609,0.5014395557874752,0.4739038931718203,128.7739406048835,121.70254836775553,267.528775658058,246.08822610660403,256.80850088233103,yeaS,WT,0.3,0.3
81,yeaS,152.0021,0.1412494179391419,0.1320510236208547,16.98267142021666,15.876731936852808,122.00571987874692,118.45787520004824,120.23179753939758,yeaS,WT,0.7,0.6
82,yeaS,152.0356,0.23664155525629224,0.06806658455118858,613.0862119182542,176.34554689900418,2826.2971789156118,2355.262849746787,2590.7800143311997,yeaS,WT,0.6,0.6
83,yeaS,152.0716,0.3776578204251843,-0.11151894594161985,78.6168674218763,-23.214851418273625,210.85507371959147,205.48407335998368,208.16957353978756,yeaS,WT,0.3,0.2
84,yeaS,153.0193,0.8036324820914768,-0.8036324820914768,7276.376294503116,-7276.376294503116,9118.661562519519,8990.054689382434,9054.358125950977,yeaS,WT,0.0,0.0
85,yeaS,154.0623,0.23782480158772082,-0.037348574319655305,209.2391845548403,-32.859420812122785,954.79234654904,804.8154248688893,879.8038857089646,yeaS,WT,0.6,0.6
86,yeaS,154.9751,0.07541017963835495,-0.042090358908215705,699.3027348088694,-390.31737140474206,9055.764049507845,9490.876156430393,9273.320102969119,yeaS,WT,0.7,0.7
87,yeaS,155.0099,1.2601582480175737,-1.2601582480175737,511351.89807676076,-511351.89807676076,636495.3028733236,175072.44884547425,405783.8758593989,yeaS,WT,0.5,0.5
88,yeaS,157.0256,0.19476798545822832,0.19351003569149003,6040.636582866827,6001.621868192387,28806.43018022112,33222.62011421092,31014.52514721602,yeaS,WT,0.8,0.8
89,yeaS,157.0504,0.09801940656464116,-0.09801940656464116,202.6847834306662,-202.6847834306662,2159.212972549509,1976.3922210404162,2067.8025967949625,yeaS,WT,1.0,1.0
90,yeaS,157.0646,0.4646856145326523,0.4646856145326523,187.9559680778719,187.9559680778719,497.6192421841331,311.34045960007046,404.4798508921018,yeaS,WT,0.2,0.2
91,yeaS,159.03,0.14103277570558378,0.07637455502143083,323.113880503029,174.97832486955423,2310.1136052668867,2271.9968848159688,2291.055245041428,yeaS,WT,0.9,0.9
92,yeaS,159.0773,0.3508770405985152,0.3508770405985152,1889.4212930625347,1889.4212930625347,6097.575619357842,4672.13042831982,5384.85302383883,yeaS,WT,0.4,0.4
93,yeaS,160.0616,0.8663663426760503,-0.8663663426760503,676.4381193271278,-676.4381193271278,644.7952605589659,916.7569050935725,780.7760828262692,yeaS,WT,0.0,0.0
94,yeaS,161.0455,0.18006525490563566,0.14881752962919528,8791.6383132255,7265.976414235236,44195.51793752488,53453.95161541929,48824.73477647208,yeaS,WT,0.8,0.8
95,yeaS,163.0397,0.14240847620959202,-0.13061526964448955,273.24908133821236,-250.6206329079147,1713.6264007137408,2123.913170119859,1918.7697854168,yeaS,WT,0.9,1.0
96,yeaS,163.0614,0.42984582661316023,0.42984582661316023,359.6305468362126,359.6305468362126,829.465681388599,843.8344861147702,836.6500837516846,yeaS,WT,0.3,0.3
97,yeaS,164.038,0.39055395956582073,0.39055395956582073,177.22768448414504,177.22768448414504,487.5564865458086,420.01431202537606,453.78539928559235,yeaS,WT,0.3,0.3
98,yeaS,164.0717,0.22349182615583035,0.22349182615583035,1080.8922814560149,1080.8922814560149,4774.523831778576,4898.244072514796,4836.383952146686,yeaS,WT,0.9,0.9
99,yeaS,165.0407,0.11451425382055831,-0.09536853621177525,122.24344429032013,-101.80547796016444,1014.5398121774703,1120.4510769370552,1067.4954445572628,yeaS,WT,0.9,0.9
100,yeaS,165.0551,0.15884224341968142,-0.0707895045480811,85.63135446027701,-38.162399532522805,567.2870516316543,510.90666581702294,539.0968587243386,yeaS,WT,0.7,0.7
101,yeaS,166.0507,1.730447172936378,-1.730447172936378,476.0181685537412,-476.0181685537412,271.54469758095837,278.6231156854713,275.08390663321484,yeaS,WT,0.0,0.0
102,yeaS,166.0622,0.29074225948399285,-0.29074225948399285,48.66100894815809,-48.66100894815809,162.2170169317226,172.5193852309439,167.36820108133327,yeaS,WT,0.6,0.6
103,yeaS,166.9752,0.27509801774247145,-0.055709990743396866,77.42655325941945,-15.679620670379865,333.52283889764755,229.3787326571215,281.4507857773845,yeaS,WT,0.6,0.6
104,yeaS,167.021,0.1922676019535777,-0.11497321653848736,36.36953874913028,-21.748452737337804,204.39211971894383,173.9299520143019,189.16103586662285,yeaS,WT,0.6,0.6
105,yeaS,167.0827,0.3341095468025927,0.24465470065874054,87.5547127542088,64.11272064847427,251.123205545028,272.9846123374711,262.0539089412496,yeaS,WT,0.8,0.8
106,yeaS,168.0667,0.8094297584962515,0.8094297584962515,184.26224346430172,184.26224346430172,263.2129531758705,192.07607352515373,227.6445133505121,yeaS,WT,0.2,0.2
107,yeaS,169.0503,0.25875629920895105,0.2491445015480748,207.4804224306753,199.77332565624516,867.5621864884483,736.1121825218347,801.8371845051415,yeaS,WT,0.5,0.5
108,yeaS,170.0454,0.9616778761048757,0.9616778761048757,1474.458723040894,1474.458723040894,2054.663235898996,1011.7663028836915,1533.2147693913437,yeaS,WT,0.1,0.0
109,yeaS,171.0064,0.4491160046712193,-0.4491160046712193,789.9715104616351,-789.9715104616351,1943.6321571822762,1574.2630068519832,1758.9475820171297,yeaS,WT,0.7,0.6
110,yeaS,172.0615,0.23101715806005083,-0.10299131074161436,470.5578227393384,-209.78254321285985,1835.2275337980914,2238.5635793020115,2036.8955565500514,yeaS,WT,0.6,0.6
111,yeaS,173.0092,0.40781460307610734,0.40781460307610734,755.0151110487946,755.0151110487946,2214.452603247814,1488.2844020177472,1851.3685026327805,yeaS,WT,0.2,0.2
112,yeaS,173.0455,1.655922185740643,1.655922185740643,2896.7976407181272,2896.7976407181272,2438.5851476404446,1060.1271296185005,1749.3561386294725,yeaS,WT,0.0,0.0
113,yeaS,173.0932,0.8514139515435861,-0.8363132975356816,1262.1765416480737,-1239.7906138420205,1519.1604823047232,1445.7346532748336,1482.4475677897785,yeaS,WT,0.0,0.0
114,yeaS,173.1041,0.47771468226022795,-0.47771468226022795,348.7948746427033,-348.7948746427033,796.357017177421,663.9073941755568,730.1322056764889,yeaS,WT,0.3,0.3
115,yeaS,174.088,0.7877942761496903,-0.7877942761496903,387.3718553871418,-387.3718553871418,372.3587573469067,611.0752865773641,491.7170219621354,yeaS,WT,0.0,0.0
116,yeaS,175.0245,0.15069232603923396,-0.15069232603923396,488.5698145544794,-488.5698145544794,3113.7355619370333,3370.6001357849113,3242.1678488609723,yeaS,WT,1.0,1.0
117,yeaS,175.0364,0.15691959729598334,-0.15634115881716562,3849.3188748195857,-3835.129479786694,22725.176460112893,26335.857867664043,24530.517163888468,yeaS,WT,1.0,1.0
