DO [%],FA [mL/h],FB [mL/h],N [rpm],pH,Hours,Bioreactor,CarbonSource
99.382,2.427,0.0,400.194,7.026,0.37305555555555553,M5,L-Malate
99.382,2.627,0.0,400.194,7.026,0.3813888888888889,M5,L-Malate
99.382,0.0,0.0,400.194,7.026,0.38972222222222225,M5,L-Malate
99.382,0.0,0.0,400.194,7.026,0.3980555555555556,M5,L-Malate
99.382,0.0,0.0,399.348,7.026,0.4063888888888889,M5,L-Malate
99.382,0.0,0.0,398.144,7.026,0.41472222222222227,M5,L-Malate
99.382,0.0,0.0,400.277,7.026,0.4230555555555556,M5,L-Malate
99.439,0.0,0.0,398.734,7.026,0.43138888888888893,M5,L-Malate
99.439,0.0,0.0,398.37,7.02,0.43972222222222224,M5,L-Malate
99.439,0.0,0.0,401.318,7.02,0.4480555555555556,M5,L-Malate
99.439,0.0,0.0,400.18,7.02,0.4563888888888889,M5,L-Malate
99.439,0.0,0.0,400.18,7.02,0.46472222222222226,M5,L-Malate
99.439,0.0,0.0,400.18,7.02,0.47305555555555556,M5,L-Malate
99.439,0.0,0.0,400.18,7.02,0.4813888888888889,M5,L-Malate
99.439,1.186,0.0,400.18,7.02,0.4897222222222222,M5,L-Malate
99.439,0.0,0.0,400.18,7.02,0.4980555555555556,M5,L-Malate
99.442,0.0,0.0,400.18,7.02,0.5063888888888889,M5,L-Malate
99.442,0.0,0.0,400.18,7.021,0.5147222222222222,M5,L-Malate
99.442,0.0,0.0,400.18,7.021,0.5230555555555556,M5,L-Malate
98.945,0.0,0.0,400.042,7.021,0.5313888888888889,M5,L-Malate
98.712,0.0,0.0,401.146,7.021,0.5397222222222222,M5,L-Malate
98.712,0.0,0.0,399.661,7.021,0.5480555555555555,M5,L-Malate
98.712,0.0,0.0,399.661,7.021,0.5563888888888889,M5,L-Malate
98.712,0.0,0.0,399.661,7.021,0.5647222222222222,M5,L-Malate
98.712,0.0,0.0,399.661,7.021,0.5730555555555555,M5,L-Malate
98.712,0.0,0.0,400.649,7.021,0.5813888888888888,M5,L-Malate
98.712,0.0,0.0,399.243,7.02,0.5897222222222223,M5,L-Malate
98.712,0.0,0.0,400.76,7.02,0.5980555555555556,M5,L-Malate
98.871,0.0,0.0,400.76,7.02,0.6063888888888889,M5,L-Malate
99.784,0.0,0.0,400.76,7.02,0.6147222222222222,M5,L-Malate
99.284,0.0,0.0,400.76,7.02,0.6230555555555556,M5,L-Malate
98.496,0.0,0.0,400.76,7.02,0.6313888888888889,M5,L-Malate
98.392,0.0,0.0,399.805,7.02,0.6397222222222222,M5,L-Malate
99.835,0.0,0.0,401.042,7.02,0.6480555555555555,M5,L-Malate
99.835,0.0,0.0,401.042,7.02,0.6563888888888889,M5,L-Malate
99.612,0.0,0.0,401.042,7.021,0.6647222222222222,M5,L-Malate
98.911,0.0,0.0,401.042,7.021,0.6730555555555555,M5,L-Malate
98.911,0.0,0.0,400.85,7.021,0.6813888888888888,M5,L-Malate
98.911,0.0,0.0,398.954,7.021,0.6897222222222222,M5,L-Malate
98.911,0.0,0.0,400.321,7.021,0.6980555555555555,M5,L-Malate
98.911,0.0,0.0,400.89,7.021,0.7063888888888888,M5,L-Malate
98.911,0.0,0.0,399.466,7.021,0.7147222222222221,M5,L-Malate
98.911,0.0,0.0,400.828,7.021,0.7230555555555556,M5,L-Malate
98.911,0.0,0.0,400.828,7.021,0.7313888888888889,M5,L-Malate
98.911,0.0,0.0,401.09,7.021,0.74,M5,L-Malate
99.227,0.0,0.0,399.89,7.021,0.7483333333333333,M5,L-Malate
99.64,0.0,0.0,399.89,7.021,0.7566666666666667,M5,L-Malate
99.64,0.0,0.0,399.604,7.021,0.765,M5,L-Malate
99.64,0.0,0.0,401.193,7.021,0.7733333333333334,M5,L-Malate
99.64,0.0,0.0,401.193,7.021,0.7816666666666667,M5,L-Malate
99.64,0.0,0.0,400.455,7.021,0.79,M5,L-Malate
99.64,0.0,0.0,399.395,7.021,0.7983333333333333,M5,L-Malate
99.64,0.0,0.0,399.395,7.021,0.8066666666666668,M5,L-Malate
99.64,0.0,0.0,399.479,7.021,0.8150000000000001,M5,L-Malate
99.64,0.0,0.0,400.744,7.02,0.8233333333333334,M5,L-Malate
99.64,0.0,0.0,401.502,7.02,0.8316666666666667,M5,L-Malate
98.84,0.0,0.0,399.826,7.02,0.8400000000000001,M5,L-Malate
98.84,0.0,0.0,401.555,7.02,0.8483333333333334,M5,L-Malate
98.84,0.0,0.0,399.541,7.02,0.8566666666666667,M5,L-Malate
98.84,0.0,0.0,399.541,7.02,0.865,M5,L-Malate
98.84,0.0,0.0,399.541,7.02,0.8733333333333334,M5,L-Malate
98.84,0.0,0.0,399.541,7.02,0.8816666666666667,M5,L-Malate
98.84,0.0,0.0,399.541,7.02,0.89,M5,L-Malate
98.84,0.0,0.0,400.253,7.02,0.8983333333333333,M5,L-Malate
98.647,0.0,0.0,401.563,7.02,0.9066666666666667,M5,L-Malate
99.691,0.0,0.0,399.836,7.02,0.915,M5,L-Malate
99.691,0.0,0.0,399.88,7.02,0.9233333333333333,M5,L-Malate
99.691,0.0,0.0,402.075,7.02,0.9316666666666666,M5,L-Malate
99.693,0.0,0.0,400.181,7.02,0.9400000000000001,M5,L-Malate
99.373,0.0,0.0,400.181,7.02,0.9483333333333334,M5,L-Malate
98.522,0.0,0.0,400.178,7.02,0.9566666666666667,M5,L-Malate
98.522,0.0,0.0,399.413,7.02,0.965,M5,L-Malate
98.522,0.0,0.0,399.413,7.02,0.9733333333333334,M5,L-Malate
98.522,0.0,0.0,399.413,7.02,0.9816666666666667,M5,L-Malate
98.522,0.0,0.0,399.82,7.02,0.99,M5,L-Malate
98.522,0.0,0.0,401.673,7.02,0.9983333333333333,M5,L-Malate
98.522,0.0,0.0,400.055,7.02,1.0066666666666666,M5,L-Malate
98.522,0.0,0.0,400.055,7.02,1.015,M5,L-Malate
98.522,0.0,0.0,400.055,7.02,1.0233333333333332,M5,L-Malate
98.625,0.0,0.0,400.055,7.02,1.0316666666666665,M5,L-Malate
98.625,0.0,0.0,400.055,7.02,1.04,M5,L-Malate
98.625,0.0,0.0,400.055,7.022,1.0483333333333333,M5,L-Malate
98.625,0.0,0.0,400.055,7.022,1.0566666666666666,M5,L-Malate
98.625,0.0,0.0,400.055,7.022,1.065,M5,L-Malate
98.625,0.0,0.0,399.611,7.022,1.0733333333333333,M5,L-Malate
98.625,0.0,0.0,398.921,7.022,1.0816666666666666,M5,L-Malate
98.625,0.0,0.0,398.642,7.022,1.0899999999999999,M5,L-Malate
98.625,0.0,0.0,400.039,7.022,1.0983333333333332,M5,L-Malate
98.575,0.0,0.0,399.758,7.022,1.1066666666666667,M5,L-Malate
98.574,0.0,0.0,397.434,7.022,1.115,M5,L-Malate
99.532,0.0,0.0,401.408,7.02,1.1233333333333333,M5,L-Malate
98.83,0.0,0.0,401.408,7.02,1.1316666666666666,M5,L-Malate
98.83,0.0,0.0,401.408,7.02,1.14,M5,L-Malate
98.83,0.0,0.0,401.408,7.02,1.1483333333333332,M5,L-Malate
98.864,0.0,0.0,400.527,7.02,1.1566666666666665,M5,L-Malate
99.242,0.0,0.0,399.258,7.02,1.1649999999999998,M5,L-Malate
99.242,0.0,0.0,400.353,7.02,1.1733333333333333,M5,L-Malate
99.242,0.0,0.0,400.353,7.02,1.1816666666666666,M5,L-Malate
99.242,0.0,0.0,400.093,7.02,1.19,M5,L-Malate
99.242,0.0,0.0,398.68,7.02,1.1983333333333333,M5,L-Malate
99.242,0.0,0.0,398.68,7.02,1.2066666666666666,M5,L-Malate
99.483,0.0,0.0,398.68,7.02,1.2149999999999999,M5,L-Malate
98.828,0.0,0.0,399.421,7.02,1.2233333333333334,M5,L-Malate
98.828,0.0,0.0,403.398,7.02,1.2316666666666667,M5,L-Malate
98.828,0.0,0.0,402.015,7.02,1.24,M5,L-Malate
98.828,0.0,0.0,399.966,7.02,1.2483333333333333,M5,L-Malate
98.828,0.0,0.0,399.966,7.02,1.2566666666666666,M5,L-Malate
98.828,0.0,0.0,399.779,7.02,1.265,M5,L-Malate
98.828,0.0,0.0,399.675,7.02,1.2733333333333332,M5,L-Malate
98.828,0.0,0.0,399.675,7.02,1.2816666666666665,M5,L-Malate
98.828,0.0,0.0,399.675,7.02,1.2899999999999998,M5,L-Malate
99.04,0.0,0.0,399.675,7.02,1.2983333333333331,M5,L-Malate
99.04,0.0,0.0,399.675,7.02,1.3066666666666666,M5,L-Malate
99.04,0.0,0.0,400.156,7.02,1.315,M5,L-Malate
99.04,0.0,0.0,397.104,7.02,1.3233333333333333,M5,L-Malate
99.04,0.0,0.0,403.89,7.02,1.3316666666666666,M5,L-Malate
98.778,0.0,0.0,398.745,7.02,1.3399999999999999,M5,L-Malate
98.523,0.0,0.0,398.114,7.024,1.3483333333333332,M5,L-Malate
98.523,0.0,0.0,399.807,7.024,1.3566666666666667,M5,L-Malate
99.065,0.0,0.0,401.071,7.024,1.365,M5,L-Malate
99.171,0.176,0.0,400.204,7.024,1.3733333333333333,M5,L-Malate
99.171,0.0,0.0,401.904,7.024,1.3816666666666666,M5,L-Malate
99.171,0.0,0.0,400.675,7.024,1.39,M5,L-Malate
99.171,0.0,0.0,400.675,7.024,1.3983333333333332,M5,L-Malate
99.171,0.0,0.0,399.919,7.024,1.4066666666666665,M5,L-Malate
99.171,1.289,0.0,401.346,7.024,1.4149999999999998,M5,L-Malate
99.171,0.0,0.0,400.208,7.019,1.4233333333333333,M5,L-Malate
99.171,0.0,0.0,400.208,7.019,1.4316666666666666,M5,L-Malate
99.171,0.0,0.0,400.208,7.019,1.44,M5,L-Malate
99.446,0.0,0.0,400.208,7.019,1.4483333333333333,M5,L-Malate
99.446,0.0,0.0,400.208,7.019,1.4566666666666666,M5,L-Malate
99.446,0.0,0.0,401.299,7.019,1.4649999999999999,M5,L-Malate
99.446,0.0,0.0,397.527,7.019,1.4733333333333334,M5,L-Malate
99.446,0.0,0.0,398.688,7.019,1.4816666666666667,M5,L-Malate
99.446,0.0,0.0,398.598,7.019,1.49,M5,L-Malate
99.446,0.0,0.0,400.25,7.02,1.4983333333333333,M5,L-Malate
99.446,0.0,0.0,400.25,7.02,1.5066666666666666,M5,L-Malate
99.446,0.0,0.0,401.116,7.02,1.515,M5,L-Malate
99.34,0.0,0.0,398.555,7.02,1.5233333333333332,M5,L-Malate
99.34,0.0,0.0,401.73,7.02,1.5319444444444443,M5,L-Malate
99.34,0.0,0.0,401.73,7.02,1.5402777777777776,M5,L-Malate
99.34,0.0,0.0,401.73,7.02,1.548611111111111,M5,L-Malate
99.18,0.0,0.0,401.73,7.02,1.5569444444444445,M5,L-Malate
98.509,0.0,0.0,400.192,7.02,1.5652777777777778,M5,L-Malate
98.412,0.0,0.0,398.653,7.019,1.573611111111111,M5,L-Malate
99.262,0.0,0.0,399.96,7.019,1.5819444444444444,M5,L-Malate
99.262,0.0,0.0,399.96,7.019,1.590277777777778,M5,L-Malate
99.262,0.0,0.0,400.645,7.019,1.5986111111111112,M5,L-Malate
99.262,0.0,0.0,399.018,7.019,1.6069444444444445,M5,L-Malate
99.262,0.0,0.0,400.911,7.019,1.6152777777777778,M5,L-Malate
99.262,0.0,0.0,400.575,7.019,1.6236111111111111,M5,L-Malate
99.262,0.0,0.0,399.428,7.019,1.6319444444444444,M5,L-Malate
99.262,0.0,0.0,398.118,7.019,1.6402777777777777,M5,L-Malate
99.262,0.0,0.0,400.574,7.02,1.648611111111111,M5,L-Malate
99.623,0.0,0.0,400.574,7.02,1.6569444444444443,M5,L-Malate
99.623,0.0,0.0,400.574,7.02,1.6652777777777776,M5,L-Malate
99.623,0.0,0.0,399.837,7.02,1.673611111111111,M5,L-Malate
99.623,0.0,0.0,399.221,7.02,1.6819444444444442,M5,L-Malate
99.623,0.0,0.0,399.221,7.02,1.6902777777777778,M5,L-Malate
99.623,0.0,0.0,399.221,7.02,1.698611111111111,M5,L-Malate
99.623,0.0,0.0,399.221,7.02,1.7069444444444444,M5,L-Malate
99.623,0.0,0.0,399.221,7.02,1.7152777777777777,M5,L-Malate
99.623,0.0,0.0,399.221,7.02,1.7236111111111112,M5,L-Malate
99.021,0.0,0.0,399.221,7.02,1.7319444444444445,M5,L-Malate
99.021,0.0,0.0,399.477,7.02,1.7402777777777778,M5,L-Malate
99.021,0.0,0.0,400.727,7.02,1.7486111111111111,M5,L-Malate
99.021,0.0,0.0,400.727,7.02,1.7569444444444444,M5,L-Malate
99.021,0.0,0.0,400.504,7.02,1.7652777777777777,M5,L-Malate
99.021,0.0,0.0,399.454,7.02,1.773611111111111,M5,L-Malate
99.021,0.0,0.0,401.129,7.02,1.7819444444444443,M5,L-Malate
99.021,0.0,0.0,400.264,7.02,1.7902777777777776,M5,L-Malate
99.021,0.0,0.0,401.437,7.021,1.798611111111111,M5,L-Malate
98.825,0.0,0.0,400.288,7.021,1.8069444444444445,M5,L-Malate
98.825,0.0,0.0,400.288,7.021,1.8152777777777778,M5,L-Malate
98.825,1.205,0.0,400.288,7.021,1.823611111111111,M5,L-Malate
98.825,0.0,0.0,400.288,7.021,1.8319444444444444,M5,L-Malate
98.825,0.0,0.0,400.288,7.021,1.840277777777778,M5,L-Malate
98.825,1.229,0.0,400.288,7.021,1.8486111111111112,M5,L-Malate
98.825,0.0,0.0,400.288,7.021,1.8569444444444445,M5,L-Malate
98.825,0.0,0.0,400.282,7.021,1.8652777777777778,M5,L-Malate
98.825,0.0,0.0,401.296,7.024,1.8736111111111111,M5,L-Malate
98.584,0.0,0.0,399.866,7.024,1.8819444444444444,M5,L-Malate
98.584,0.0,0.0,399.866,7.024,1.8902777777777777,M5,L-Malate
98.584,0.0,0.0,399.866,7.024,1.898611111111111,M5,L-Malate
98.584,0.0,0.0,400.168,7.024,1.9069444444444443,M5,L-Malate
98.584,0.0,0.0,401.087,7.024,1.9152777777777776,M5,L-Malate
98.584,0.0,0.0,401.047,7.024,1.923611111111111,M5,L-Malate
98.584,0.0,0.0,398.66,7.024,1.9319444444444442,M5,L-Malate
98.584,0.0,0.0,398.56,7.024,1.9402777777777778,M5,L-Malate
98.584,0.0,0.0,399.833,7.02,1.948611111111111,M5,L-Malate
98.485,0.0,0.0,399.833,7.02,1.9569444444444444,M5,L-Malate
98.485,0.0,0.0,399.833,7.02,1.9652777777777777,M5,L-Malate
98.71,0.0,0.0,399.833,7.02,1.9736111111111112,M5,L-Malate
99.197,0.0,0.0,400.041,7.02,1.9819444444444445,M5,L-Malate
99.197,0.0,0.0,397.38,7.02,1.9902777777777778,M5,L-Malate
99.197,0.0,0.0,400.666,7.02,1.9986111111111111,M5,L-Malate
99.197,0.0,0.0,399.97,7.02,2.0069444444444446,M5,L-Malate
99.197,0.0,0.0,396.094,7.02,2.015277777777778,M5,L-Malate
99.197,0.0,0.0,400.106,7.021,2.0236111111111112,M5,L-Malate
99.197,0.0,0.0,399.564,7.021,2.0319444444444446,M5,L-Malate
99.197,0.0,0.0,401.325,7.021,2.040277777777778,M5,L-Malate
99.197,0.0,0.0,399.356,7.021,2.048611111111111,M5,L-Malate
98.817,0.0,0.0,399.356,7.021,2.0569444444444445,M5,L-Malate
98.817,0.0,0.0,399.356,7.021,2.0652777777777778,M5,L-Malate
98.817,0.0,0.0,399.356,7.021,2.0736111111111115,M5,L-Malate
98.817,0.0,0.0,400.036,7.021,2.081944444444445,M5,L-Malate
98.817,1.186,0.0,400.896,7.021,2.090277777777778,M5,L-Malate
98.817,0.0,0.0,400.896,7.023,2.0986111111111114,M5,L-Malate
98.707,0.0,0.0,401.061,7.023,2.1069444444444447,M5,L-Malate
98.205,0.0,0.0,399.514,7.023,2.115277777777778,M5,L-Malate
98.205,0.0,0.0,399.514,7.023,2.1236111111111113,M5,L-Malate
98.205,0.0,0.0,400.326,7.023,2.1319444444444446,M5,L-Malate
98.205,1.193,0.0,404.332,7.023,2.140277777777778,M5,L-Malate
98.205,0.0,0.0,399.787,7.023,2.1486111111111112,M5,L-Malate
98.205,0.0,0.0,399.787,7.023,2.157222222222222,M5,L-Malate
98.205,0.0,0.0,398.904,7.023,2.1655555555555557,M5,L-Malate
98.205,0.0,0.0,401.527,7.02,2.1738888888888885,M5,L-Malate
98.205,0.0,0.0,400.308,7.02,2.1819444444444445,M5,L-Malate
98.057,0.0,0.0,400.308,7.02,2.1902777777777778,M5,L-Malate
98.057,0.0,0.0,400.308,7.02,2.198611111111111,M5,L-Malate
98.057,0.0,0.0,400.308,7.02,2.206944444444445,M5,L-Malate
98.057,0.0,0.0,400.308,7.02,2.215277777777778,M5,L-Malate
98.057,0.0,0.0,400.308,7.02,2.2236111111111114,M5,L-Malate
98.057,0.0,0.0,400.308,7.02,2.2319444444444447,M5,L-Malate
98.057,0.0,0.0,399.143,7.02,2.240277777777778,M5,L-Malate
98.057,0.0,0.0,400.518,7.02,2.2486111111111113,M5,L-Malate
98.057,0.0,0.0,398.321,7.02,2.2569444444444446,M5,L-Malate
98.522,0.0,0.0,398.321,7.02,2.265277777777778,M5,L-Malate
98.522,0.0,0.0,398.321,7.02,2.2736111111111112,M5,L-Malate
98.522,0.0,0.0,399.398,7.02,2.2822222222222224,M5,L-Malate
98.522,0.0,0.0,400.559,7.02,2.2905555555555552,M5,L-Malate
98.522,0.0,0.0,400.559,7.02,2.298888888888889,M5,L-Malate
98.522,1.259,0.0,400.559,7.02,2.307222222222222,M5,L-Malate
98.522,0.0,0.0,400.298,7.02,2.3155555555555556,M5,L-Malate
98.522,0.0,0.0,398.645,7.02,2.3238888888888884,M5,L-Malate
98.145,0.0,0.0,400.295,7.023,2.332222222222222,M5,L-Malate
98.048,0.0,0.0,402.907,7.023,2.3405555555555555,M5,L-Malate
98.048,0.0,0.0,400.553,7.023,2.3488888888888892,M5,L-Malate
98.048,0.0,0.0,400.553,7.023,2.357222222222222,M5,L-Malate
98.048,0.0,0.0,400.553,7.023,2.365555555555556,M5,L-Malate
98.048,0.0,0.0,400.553,7.023,2.3738888888888887,M5,L-Malate
98.048,0.0,0.0,401.065,7.023,2.3822222222222225,M5,L-Malate
98.048,0.0,0.0,398.665,7.023,2.3905555555555553,M5,L-Malate
98.048,0.0,0.0,399.928,7.023,2.398888888888889,M5,L-Malate
98.048,1.174,0.0,401.229,7.022,2.407222222222222,M5,L-Malate
98.336,0.0,0.0,401.229,7.022,2.4155555555555557,M5,L-Malate
98.336,0.0,0.0,401.229,7.022,2.4238888888888885,M5,L-Malate
98.336,0.0,0.0,401.229,7.022,2.4322222222222223,M5,L-Malate
98.336,0.0,0.0,401.676,7.022,2.4405555555555556,M5,L-Malate
98.336,0.0,0.0,399.91,7.022,2.4488888888888893,M5,L-Malate
98.336,0.0,0.0,399.91,7.022,2.457222222222222,M5,L-Malate
98.336,0.0,0.0,399.91,7.022,2.465555555555556,M5,L-Malate
98.336,0.0,0.0,399.91,7.022,2.473888888888889,M5,L-Malate
98.336,0.0,0.0,399.295,7.02,2.4822222222222226,M5,L-Malate
98.031,0.0,0.0,401.763,7.02,2.4905555555555554,M5,L-Malate
98.031,0.0,0.0,400.017,7.02,2.498888888888889,M5,L-Malate
98.031,0.0,0.0,398.552,7.02,2.507222222222222,M5,L-Malate
98.031,0.0,0.0,399.697,7.02,2.5155555555555558,M5,L-Malate
97.902,0.0,0.0,401.502,7.02,2.5238888888888886,M5,L-Malate
98.894,0.0,0.0,400.439,7.02,2.5322222222222224,M5,L-Malate
98.894,0.0,0.0,400.804,7.02,2.5405555555555552,M5,L-Malate
98.894,0.0,0.0,399.706,7.02,2.548888888888889,M5,L-Malate
98.894,0.0,0.0,400.181,7.021,2.557222222222222,M5,L-Malate
98.894,0.0,0.0,397.183,7.021,2.5655555555555556,M5,L-Malate
98.894,0.0,0.0,401.053,7.021,2.5738888888888884,M5,L-Malate
98.894,0.0,0.0,405.682,7.021,2.582222222222222,M5,L-Malate
98.894,0.0,0.0,400.131,7.021,2.5905555555555555,M5,L-Malate
98.894,0.0,0.0,400.131,7.021,2.5988888888888892,M5,L-Malate
98.702,0.999,0.0,400.131,7.021,2.607222222222222,M5,L-Malate
98.702,0.0,0.0,400.131,7.021,2.615555555555556,M5,L-Malate
98.702,0.0,0.0,400.131,7.021,2.6238888888888887,M5,L-Malate
98.702,0.0,0.0,400.131,7.024,2.6322222222222225,M5,L-Malate
98.702,0.0,0.0,399.847,7.024,2.6405555555555553,M5,L-Malate
98.702,0.0,0.0,399.753,7.024,2.648888888888889,M5,L-Malate
98.702,1.162,0.0,400.808,7.024,2.657222222222222,M5,L-Malate
98.702,0.0,0.0,400.808,7.024,2.6655555555555557,M5,L-Malate
98.702,1.223,0.0,400.808,7.024,2.6738888888888885,M5,L-Malate
98.468,0.0,0.0,399.67,7.024,2.6822222222222223,M5,L-Malate
98.468,0.0,0.0,399.338,7.024,2.6905555555555556,M5,L-Malate
98.468,0.0,0.0,400.693,7.024,2.6988888888888893,M5,L-Malate
98.468,0.0,0.0,399.315,7.024,2.707222222222222,M5,L-Malate
98.468,0.0,0.0,399.315,7.024,2.715555555555556,M5,L-Malate
98.468,0.0,0.0,399.315,7.024,2.723888888888889,M5,L-Malate
98.468,0.0,0.0,399.315,7.024,2.7322222222222226,M5,L-Malate
98.468,0.0,0.0,399.315,7.024,2.7405555555555554,M5,L-Malate
98.468,0.0,0.0,399.315,7.024,2.748888888888889,M5,L-Malate
98.153,0.0,0.0,398.983,7.024,2.757222222222222,M5,L-Malate
98.153,0.0,0.0,400.665,7.024,2.7655555555555558,M5,L-Malate
98.153,0.0,0.0,399.504,7.024,2.7738888888888886,M5,L-Malate
98.153,0.0,0.0,400.841,7.023,2.7822222222222224,M5,L-Malate
98.153,1.247,0.0,400.841,7.023,2.7905555555555552,M5,L-Malate
98.153,0.0,0.0,400.841,7.023,2.798888888888889,M5,L-Malate
98.153,0.0,0.0,400.813,7.023,2.807222222222222,M5,L-Malate
98.153,0.0,0.0,398.69,7.023,2.8155555555555556,M5,L-Malate
98.153,0.0,0.0,400.58,7.023,2.8238888888888884,M5,L-Malate
97.606,1.102,0.0,400.58,7.023,2.832222222222222,M5,L-Malate
97.606,0.0,0.0,400.162,7.023,2.8405555555555555,M5,L-Malate
97.606,1.193,0.0,401.098,7.023,2.8488888888888892,M5,L-Malate
97.606,0.0,0.0,400.67,7.024,2.857222222222222,M5,L-Malate
97.606,1.211,0.0,399.529,7.024,2.865555555555556,M5,L-Malate
97.606,0.0,0.0,400.558,7.024,2.8738888888888887,M5,L-Malate
97.606,1.253,0.0,399.35,7.024,2.8822222222222225,M5,L-Malate
97.606,0.0,0.0,399.35,7.024,2.8905555555555553,M5,L-Malate
97.606,0.0,0.0,399.35,7.024,2.898888888888889,M5,L-Malate
97.613,0.0,0.0,399.35,7.024,2.907222222222222,M5,L-Malate
97.613,0.0,0.0,399.35,7.024,2.9155555555555557,M5,L-Malate
97.613,0.0,0.0,399.35,7.024,2.9238888888888885,M5,L-Malate
97.613,0.0,0.0,399.35,7.022,2.9322222222222223,M5,L-Malate
97.613,0.0,0.0,399.35,7.022,2.9405555555555556,M5,L-Malate
97.613,0.0,0.0,400.531,7.022,2.9488888888888893,M5,L-Malate
97.613,0.0,0.0,401.07,7.022,2.957222222222222,M5,L-Malate
97.613,0.0,0.0,399.92,7.022,2.965555555555556,M5,L-Malate
97.613,0.0,0.0,399.92,7.022,2.973888888888889,M5,L-Malate
97.391,0.0,0.0,399.92,7.022,2.9822222222222226,M5,L-Malate
97.391,0.0,0.0,399.92,7.022,2.9905555555555554,M5,L-Malate
97.391,0.0,0.0,399.92,7.022,2.998888888888889,M5,L-Malate
97.391,0.0,0.0,400.165,7.024,3.007222222222222,M5,L-Malate
97.391,0.0,0.0,399.258,7.024,3.0155555555555558,M5,L-Malate
97.391,1.199,0.0,399.258,7.024,3.0238888888888886,M5,L-Malate
97.391,0.0,0.0,399.935,7.024,3.0322222222222224,M5,L-Malate
97.391,1.102,0.0,400.747,7.024,3.0405555555555552,M5,L-Malate
97.391,0.0,0.0,399.455,7.024,3.048888888888889,M5,L-Malate
97.226,0.0,0.0,399.455,7.024,3.057222222222222,M5,L-Malate
97.226,0.0,0.0,399.738,7.024,3.0655555555555556,M5,L-Malate
97.226,0.0,0.0,400.848,7.024,3.073888888888889,M5,L-Malate
97.226,0.0,0.0,398.964,7.023,3.0822222222222226,M5,L-Malate
