DO [%],FA [mL/h],FB [mL/h],N [rpm],pH,Hours,Bioreactor,CarbonSource
100.071,1.371,0.0,400.272,7.035,0.46472222222222226,M6,L-Malate
100.427,1.241,0.0,399.884,7.035,0.47305555555555556,M6,L-Malate
100.427,1.169,0.0,398.749,7.035,0.4813888888888889,M6,L-Malate
100.427,1.494,0.0,400.164,7.035,0.4897222222222222,M6,L-Malate
100.427,1.715,0.0,398.929,7.035,0.4980555555555556,M6,L-Malate
100.427,1.851,0.0,398.2,7.035,0.5063888888888889,M6,L-Malate
100.427,2.124,0.0,401.643,7.035,0.5147222222222222,M6,L-Malate
100.427,2.313,0.0,401.502,7.035,0.5230555555555556,M6,L-Malate
100.427,2.527,0.0,399.684,7.057,0.5313888888888889,M6,L-Malate
100.427,2.917,0.0,399.684,7.057,0.5397222222222222,M6,L-Malate
100.516,3.177,0.0,399.78,7.057,0.5480555555555555,M6,L-Malate
100.516,3.287,0.0,400.777,7.057,0.5563888888888889,M6,L-Malate
100.516,3.794,0.0,400.777,7.057,0.5647222222222222,M6,L-Malate
100.516,3.989,0.0,400.915,7.057,0.5730555555555555,M6,L-Malate
100.516,4.333,0.0,401.049,7.057,0.5813888888888888,M6,L-Malate
100.516,4.619,0.0,401.049,7.057,0.5897222222222223,M6,L-Malate
100.516,4.898,0.0,401.063,7.057,0.5980555555555556,M6,L-Malate
100.516,5.275,0.0,401.625,7.08,0.6063888888888889,M6,L-Malate
100.516,5.742,0.0,399.62,7.08,0.6147222222222222,M6,L-Malate
100.148,5.996,0.0,399.62,7.08,0.6230555555555556,M6,L-Malate
100.148,6.45,0.0,399.62,7.08,0.6313888888888889,M6,L-Malate
100.148,6.684,0.0,399.62,7.08,0.6397222222222222,M6,L-Malate
100.148,7.12,0.0,399.62,7.08,0.6480555555555555,M6,L-Malate
100.148,7.633,0.0,399.456,7.08,0.6563888888888889,M6,L-Malate
100.148,7.854,0.0,398.954,7.08,0.6647222222222222,M6,L-Malate
100.148,8.256,0.0,398.954,7.08,0.6730555555555555,M6,L-Malate
100.148,8.776,0.0,399.627,7.08,0.6813888888888888,M6,L-Malate
99.869,9.101,0.0,401.244,7.105,0.6897222222222222,M6,L-Malate
99.761,9.705,0.0,398.775,7.105,0.6980555555555555,M6,L-Malate
99.761,10.043,0.0,400.398,7.105,0.7063888888888888,M6,L-Malate
99.761,10.588,0.0,400.398,7.105,0.7147222222222221,M6,L-Malate
99.761,11.082,0.0,400.398,7.105,0.7230555555555556,M6,L-Malate
99.761,11.452,0.0,400.081,7.105,0.7313888888888889,M6,L-Malate
99.761,11.933,0.0,401.136,7.105,0.74,M6,L-Malate
99.761,12.622,0.0,399.894,7.105,0.7483333333333333,M6,L-Malate
99.761,12.94,0.0,399.314,7.105,0.7566666666666667,M6,L-Malate
99.761,13.674,0.0,400.583,7.129,0.765,M6,L-Malate
99.668,14.213,0.0,402.031,7.129,0.7733333333333334,M6,L-Malate
99.668,14.7,0.0,401.33,7.129,0.7816666666666667,M6,L-Malate
99.668,15.441,0.0,397.852,7.129,0.79,M6,L-Malate
99.668,15.805,0.0,401.268,7.129,0.7983333333333333,M6,L-Malate
99.668,16.461,0.0,400.113,7.129,0.8066666666666668,M6,L-Malate
99.668,17.11,0.0,399.909,7.129,0.8150000000000001,M6,L-Malate
99.668,17.474,0.0,398.666,7.129,0.8233333333333334,M6,L-Malate
99.668,18.026,0.0,399.862,7.129,0.8316666666666667,M6,L-Malate
99.668,18.591,0.0,399.862,7.147,0.8400000000000001,M6,L-Malate
99.629,18.949,0.0,399.862,7.147,0.8483333333333334,M6,L-Malate
99.629,19.494,0.0,400.01,7.147,0.8566666666666667,M6,L-Malate
99.629,20.066,0.0,400.91,7.147,0.865,M6,L-Malate
99.629,20.534,0.0,400.91,7.147,0.8733333333333334,M6,L-Malate
99.629,21.196,0.0,400.465,7.147,0.8816666666666667,M6,L-Malate
99.629,21.359,0.0,400.143,7.147,0.89,M6,L-Malate
99.629,21.703,0.0,400.143,7.147,0.8983333333333333,M6,L-Malate
99.629,22.229,0.0,400.143,7.147,0.9066666666666667,M6,L-Malate
99.629,22.424,0.0,400.143,7.132,0.915,M6,L-Malate
99.437,22.82,0.0,400.866,7.132,0.9233333333333333,M6,L-Malate
99.437,23.165,0.0,401.306,7.132,0.9316666666666666,M6,L-Malate
99.437,23.502,0.0,399.615,7.132,0.9400000000000001,M6,L-Malate
99.437,23.632,0.0,400.089,7.132,0.9483333333333334,M6,L-Malate
99.437,24.366,0.0,401.2,7.132,0.9566666666666667,M6,L-Malate
99.437,24.262,0.0,401.2,7.132,0.965,M6,L-Malate
99.437,24.756,0.0,400.26,7.132,0.9733333333333334,M6,L-Malate
99.437,25.126,0.0,399.08,7.132,0.9816666666666667,M6,L-Malate
99.437,25.795,0.0,399.269,7.121,0.99,M6,L-Malate
99.409,26.192,0.0,400.28,7.121,0.9983333333333333,M6,L-Malate
99.409,26.536,0.0,399.03,7.121,1.0066666666666666,M6,L-Malate
99.409,26.919,0.0,399.03,7.121,1.015,M6,L-Malate
99.409,27.673,0.0,399.03,7.121,1.0233333333333332,M6,L-Malate
99.409,27.79,0.0,399.03,7.121,1.0316666666666665,M6,L-Malate
99.409,28.394,0.0,398.871,7.121,1.04,M6,L-Malate
99.409,28.907,0.0,401.146,7.121,1.0483333333333333,M6,L-Malate
99.409,29.303,0.0,398.496,7.121,1.0566666666666666,M6,L-Malate
99.409,29.92,0.0,401.248,7.132,1.065,M6,L-Malate
99.767,30.57,0.0,400.234,7.132,1.0733333333333333,M6,L-Malate
99.767,31.22,0.0,400.234,7.132,1.0816666666666666,M6,L-Malate
99.767,31.531,0.0,400.356,7.132,1.0899999999999999,M6,L-Malate
99.767,32.038,0.0,400.649,7.132,1.0983333333333332,M6,L-Malate
99.767,32.883,0.0,400.649,7.132,1.1066666666666667,M6,L-Malate
99.767,33.097,0.0,400.649,7.132,1.115,M6,L-Malate
99.767,33.954,0.0,400.649,7.132,1.1233333333333333,M6,L-Malate
99.767,34.39,0.0,400.649,7.132,1.1316666666666666,M6,L-Malate
99.767,35.137,0.0,400.649,7.155,1.14,M6,L-Malate
99.371,35.897,0.0,400.649,7.155,1.1483333333333332,M6,L-Malate
99.371,36.65,0.0,399.954,7.155,1.1566666666666665,M6,L-Malate
99.371,36.735,0.0,398.941,7.155,1.1649999999999998,M6,L-Malate
99.371,37.514,0.0,398.941,7.155,1.1733333333333333,M6,L-Malate
99.371,38.216,0.0,399.867,7.155,1.1816666666666666,M6,L-Malate
99.371,39.021,0.0,397.994,7.155,1.19,M6,L-Malate
99.371,38.943,0.0,400.835,7.155,1.1983333333333333,M6,L-Malate
99.371,38.722,0.0,400.835,7.155,1.2066666666666666,M6,L-Malate
98.842,38.937,0.0,400.835,7.178,1.2149999999999999,M6,L-Malate
98.778,38.93,0.0,399.443,7.178,1.2233333333333334,M6,L-Malate
98.778,39.047,0.0,399.083,7.178,1.2316666666666667,M6,L-Malate
98.778,39.002,0.0,401.496,7.178,1.24,M6,L-Malate
98.778,39.184,0.0,400.204,7.178,1.2483333333333333,M6,L-Malate
98.778,38.774,0.0,397.963,7.178,1.2566666666666666,M6,L-Malate
98.778,39.015,0.0,399.521,7.178,1.265,M6,L-Malate
98.778,39.119,0.0,399.521,7.178,1.2733333333333332,M6,L-Malate
98.778,39.119,0.0,399.521,7.178,1.2816666666666665,M6,L-Malate
98.263,39.119,0.0,399.521,7.201,1.2899999999999998,M6,L-Malate
98.155,38.976,0.0,399.5,7.201,1.2983333333333331,M6,L-Malate
98.155,39.262,0.0,398.926,7.201,1.3066666666666666,M6,L-Malate
98.155,38.852,0.0,397.57,7.201,1.315,M6,L-Malate
98.155,39.034,0.0,399.621,7.201,1.3233333333333333,M6,L-Malate
98.155,38.761,0.0,399.621,7.201,1.3316666666666666,M6,L-Malate
97.756,39.08,0.0,399.557,7.201,1.3399999999999999,M6,L-Malate
97.619,38.891,0.0,400.261,7.201,1.3483333333333332,M6,L-Malate
97.619,38.735,0.0,400.609,7.201,1.3566666666666667,M6,L-Malate
97.619,39.281,0.0,398.93,7.222,1.365,M6,L-Malate
97.619,38.956,0.0,400.34,7.222,1.3733333333333333,M6,L-Malate
97.619,38.761,0.0,399.044,7.222,1.3816666666666666,M6,L-Malate
97.619,38.761,0.0,400.67,7.222,1.39,M6,L-Malate
97.619,38.774,0.0,400.651,7.222,1.3983333333333332,M6,L-Malate
97.619,39.021,0.0,397.99,7.222,1.4066666666666665,M6,L-Malate
97.619,38.963,0.0,400.627,7.222,1.4149999999999998,M6,L-Malate
97.305,39.164,0.0,400.627,7.222,1.4233333333333333,M6,L-Malate
97.305,39.008,0.0,400.627,7.222,1.4316666666666666,M6,L-Malate
97.305,0.0,0.0,400.627,7.246,1.44,M6,L-Malate
97.305,0.0,0.0,400.627,7.246,1.4483333333333333,M6,L-Malate
97.305,0.0,0.0,400.627,7.246,1.4566666666666666,M6,L-Malate
97.305,0.0,0.0,400.716,7.246,1.4649999999999999,M6,L-Malate
97.305,0.0,0.0,398.288,7.246,1.4733333333333334,M6,L-Malate
97.305,0.0,0.0,400.117,7.246,1.4816666666666667,M6,L-Malate
97.305,0.0,0.0,400.117,7.246,1.49,M6,L-Malate
97.327,0.0,0.0,399.79,7.265,1.4983333333333333,M6,L-Malate
97.327,0.0,28.399,398.412,6.3,1.5066666666666666,M6,L-Malate
97.327,0.0,31.341,400.193,6.3,1.515,M6,L-Malate
97.327,0.0,33.642,400.193,6.3,1.5233333333333332,M6,L-Malate
97.327,0.0,33.822,400.244,6.3,1.5319444444444443,M6,L-Malate
97.327,0.0,0.0,399.573,6.3,1.5402777777777776,M6,L-Malate
97.327,0.0,0.0,399.573,6.3,1.548611111111111,M6,L-Malate
97.327,0.0,0.0,398.897,6.3,1.5569444444444445,M6,L-Malate
97.327,0.0,0.0,400.139,6.3,1.5652777777777778,M6,L-Malate
97.742,0.0,0.0,400.139,6.3,1.573611111111111,M6,L-Malate
97.742,0.0,0.0,400.139,6.292,1.5819444444444444,M6,L-Malate
97.742,0.0,0.0,400.139,6.292,1.590277777777778,M6,L-Malate
97.742,0.0,0.0,400.139,6.292,1.5986111111111112,M6,L-Malate
97.742,0.0,0.0,400.139,6.285,1.6069444444444445,M6,L-Malate
97.742,0.0,0.0,400.139,5.894,1.6152777777777778,M6,L-Malate
97.742,0.0,0.0,400.139,5.894,1.6236111111111111,M6,L-Malate
97.742,0.0,0.0,400.139,5.894,1.6319444444444444,M6,L-Malate
97.742,0.0,0.0,400.488,5.894,1.6402777777777777,M6,L-Malate
97.653,0.0,0.0,401.303,5.894,1.648611111111111,M6,L-Malate
97.653,0.0,0.0,399.388,5.894,1.6569444444444443,M6,L-Malate
97.653,0.0,0.0,399.388,5.894,1.6652777777777776,M6,L-Malate
97.837,0.0,0.0,399.388,5.894,1.673611111111111,M6,L-Malate
99.344,0.0,0.0,399.388,5.894,1.6819444444444442,M6,L-Malate
99.344,0.0,0.0,399.388,5.902,1.6902777777777778,M6,L-Malate
98.63,0.0,0.0,400.085,5.902,1.698611111111111,M6,L-Malate
98.235,0.0,0.0,398.973,5.902,1.7069444444444444,M6,L-Malate
98.235,0.0,0.0,400.216,5.902,1.7152777777777777,M6,L-Malate
98.235,0.0,0.0,400.216,5.902,1.7236111111111112,M6,L-Malate
98.235,0.0,0.0,400.216,5.902,1.7319444444444445,M6,L-Malate
98.21,0.0,0.0,400.216,5.902,1.7402777777777778,M6,L-Malate
101.736,0.0,0.0,400.216,5.902,1.7486111111111111,M6,L-Malate
99.941,0.0,0.0,399.326,5.902,1.7569444444444444,M6,L-Malate
99.941,0.0,0.0,399.199,5.913,1.7652777777777777,M6,L-Malate
99.941,0.0,0.0,401.264,5.913,1.773611111111111,M6,L-Malate
99.941,0.0,0.0,399.106,5.913,1.7819444444444443,M6,L-Malate
99.941,0.0,0.0,400.176,5.92,1.7902777777777776,M6,L-Malate
99.941,0.0,0.0,400.176,7.001,1.798611111111111,M6,L-Malate
99.941,0.0,0.0,400.176,7.001,1.8069444444444445,M6,L-Malate
99.941,0.0,0.0,400.176,7.001,1.8152777777777778,M6,L-Malate
99.941,0.0,0.0,400.176,7.001,1.823611111111111,M6,L-Malate
99.186,0.0,0.0,400.176,7.001,1.8319444444444444,M6,L-Malate
99.186,0.0,0.0,400.176,7.001,1.840277777777778,M6,L-Malate
99.186,0.0,0.0,400.176,7.001,1.8486111111111112,M6,L-Malate
99.186,0.0,0.0,400.176,7.001,1.8569444444444445,M6,L-Malate
99.186,0.0,0.0,399.212,7.001,1.8652777777777778,M6,L-Malate
99.186,0.0,0.0,400.825,7.028,1.8736111111111111,M6,L-Malate
99.186,0.0,0.0,400.825,7.031,1.8819444444444444,M6,L-Malate
99.186,0.0,0.0,400.825,6.812,1.8902777777777777,M6,L-Malate
99.186,0.0,0.0,400.905,6.812,1.898611111111111,M6,L-Malate
99.073,0.0,0.0,399.233,6.812,1.9069444444444443,M6,L-Malate
99.073,0.0,0.0,400.779,6.812,1.9152777777777776,M6,L-Malate
99.073,0.0,0.0,400.779,6.819,1.923611111111111,M6,L-Malate
99.073,0.0,0.0,400.779,6.57,1.9319444444444442,M6,L-Malate
99.073,0.0,0.0,400.779,10.738,1.9402777777777778,M6,L-Malate
99.073,0.0,0.0,399.592,4.852,1.948611111111111,M6,L-Malate
99.073,0.0,0.0,400.294,4.324,1.9569444444444444,M6,L-Malate
99.073,0.0,0.0,399.048,6.376,1.9652777777777777,M6,L-Malate
99.073,0.0,0.0,399.967,6.682,1.9736111111111112,M6,L-Malate
99.065,0.0,0.0,398.298,6.513,1.9819444444444445,M6,L-Malate
99.065,0.0,0.0,398.298,6.25,1.9902777777777778,M6,L-Malate
99.065,0.0,0.0,398.298,9.903,1.9986111111111111,M6,L-Malate
99.065,0.0,0.0,398.298,10.071,2.0069444444444446,M6,L-Malate
99.065,0.0,0.0,398.298,10.071,2.015277777777778,M6,L-Malate
99.065,0.0,0.0,398.253,10.071,2.0236111111111112,M6,L-Malate
99.065,0.0,0.0,401.153,10.071,2.0319444444444446,M6,L-Malate
99.065,0.0,0.0,400.256,10.071,2.040277777777778,M6,L-Malate
99.065,0.0,0.0,401.829,10.071,2.048611111111111,M6,L-Malate
99.029,0.0,0.0,401.536,10.071,2.0569444444444445,M6,L-Malate
99.029,0.0,0.0,399.955,10.071,2.0652777777777778,M6,L-Malate
99.029,0.0,0.0,399.354,10.071,2.0736111111111115,M6,L-Malate
99.029,0.0,0.0,400.76,10.017,2.081944444444445,M6,L-Malate
99.029,0.0,0.0,399.619,10.017,2.090277777777778,M6,L-Malate
99.029,0.0,0.0,398.212,10.017,2.0986111111111114,M6,L-Malate
99.029,0.0,0.0,400.532,10.017,2.1069444444444447,M6,L-Malate
99.029,0.0,0.0,400.532,10.017,2.115277777777778,M6,L-Malate
99.029,0.0,0.0,400.532,10.017,2.1236111111111113,M6,L-Malate
98.972,0.0,0.0,400.532,10.017,2.1319444444444446,M6,L-Malate
98.972,0.0,0.0,400.532,10.017,2.140277777777778,M6,L-Malate
98.972,0.0,0.0,399.767,10.017,2.1486111111111112,M6,L-Malate
98.972,0.0,0.0,402.044,10.005,2.157222222222222,M6,L-Malate
98.972,0.0,0.0,401.395,10.005,2.1655555555555557,M6,L-Malate
98.972,0.0,0.0,399.702,10.005,2.1738888888888885,M6,L-Malate
98.972,0.0,0.0,402.095,10.005,2.1819444444444445,M6,L-Malate
98.972,0.0,0.0,399.141,10.005,2.1902777777777778,M6,L-Malate
98.972,0.0,0.0,401.344,10.005,2.198611111111111,M6,L-Malate
98.982,0.0,0.0,401.344,10.005,2.206944444444445,M6,L-Malate
98.982,0.0,0.0,401.344,10.005,2.215277777777778,M6,L-Malate
98.982,0.0,0.0,401.972,10.005,2.2236111111111114,M6,L-Malate
98.982,0.0,0.0,399.368,10.005,2.2319444444444447,M6,L-Malate
98.982,0.0,0.0,399.368,9.997,2.240277777777778,M6,L-Malate
98.982,0.0,0.0,399.368,9.997,2.2486111111111113,M6,L-Malate
98.982,0.0,0.0,399.368,9.997,2.2569444444444446,M6,L-Malate
98.982,0.0,0.0,399.368,9.997,2.265277777777778,M6,L-Malate
98.982,0.0,0.0,399.368,9.997,2.2736111111111112,M6,L-Malate
98.981,0.0,0.0,399.368,9.997,2.2822222222222224,M6,L-Malate
98.981,0.0,0.0,399.368,9.997,2.2905555555555552,M6,L-Malate
98.981,0.0,0.0,399.368,9.997,2.298888888888889,M6,L-Malate
98.981,0.0,0.0,400.078,9.997,2.307222222222222,M6,L-Malate
98.981,0.0,0.0,400.057,9.997,2.3155555555555556,M6,L-Malate
98.981,0.0,0.0,399.051,9.997,2.3238888888888884,M6,L-Malate
98.981,0.0,0.0,402.385,9.997,2.332222222222222,M6,L-Malate
98.981,0.0,0.0,399.364,9.997,2.3405555555555555,M6,L-Malate
98.981,0.0,0.0,400.788,9.997,2.3488888888888892,M6,L-Malate
98.912,0.0,0.0,401.112,9.997,2.357222222222222,M6,L-Malate
98.912,0.0,0.0,398.85,9.997,2.365555555555556,M6,L-Malate
98.912,0.0,0.0,401.344,9.997,2.3738888888888887,M6,L-Malate
98.912,0.0,0.0,398.824,9.997,2.3822222222222225,M6,L-Malate
98.912,0.0,0.0,397.74,10.005,2.3905555555555553,M6,L-Malate
98.912,0.0,0.0,399.164,10.005,2.398888888888889,M6,L-Malate
98.912,0.0,0.0,400.445,10.005,2.407222222222222,M6,L-Malate
98.912,0.0,0.0,400.445,10.005,2.4155555555555557,M6,L-Malate
98.912,0.0,0.0,400.445,10.005,2.4238888888888885,M6,L-Malate
98.909,0.0,0.0,400.445,10.005,2.4322222222222223,M6,L-Malate
98.909,0.0,0.0,400.187,10.005,2.4405555555555556,M6,L-Malate
98.909,0.0,0.0,398.282,10.005,2.4488888888888893,M6,L-Malate
98.909,0.0,0.0,400.006,10.005,2.457222222222222,M6,L-Malate
98.909,0.0,0.0,400.006,9.984,2.465555555555556,M6,L-Malate
98.909,0.0,0.0,400.006,9.984,2.473888888888889,M6,L-Malate
98.909,0.0,0.0,400.006,9.984,2.4822222222222226,M6,L-Malate
98.909,0.0,0.0,400.006,9.984,2.4905555555555554,M6,L-Malate
98.909,0.0,0.0,400.006,9.984,2.498888888888889,M6,L-Malate
98.889,0.0,0.0,400.006,9.984,2.507222222222222,M6,L-Malate
98.889,0.0,0.0,400.006,9.984,2.5155555555555558,M6,L-Malate
98.889,0.0,0.0,400.006,9.984,2.5238888888888886,M6,L-Malate
98.889,0.0,0.0,399.65,9.984,2.5322222222222224,M6,L-Malate
98.889,0.0,0.0,399.65,9.959,2.5405555555555552,M6,L-Malate
98.889,0.0,0.0,400.311,9.959,2.548888888888889,M6,L-Malate
98.889,0.0,0.0,398.878,9.959,2.557222222222222,M6,L-Malate
98.889,0.0,0.0,399.022,9.959,2.5655555555555556,M6,L-Malate
98.889,0.0,0.0,400.578,9.959,2.5738888888888884,M6,L-Malate
98.712,0.0,0.0,399.449,9.959,2.582222222222222,M6,L-Malate
98.712,0.0,0.0,399.436,9.959,2.5905555555555555,M6,L-Malate
98.712,0.0,0.0,401.733,9.959,2.5988888888888892,M6,L-Malate
98.712,0.0,0.0,401.022,9.959,2.607222222222222,M6,L-Malate
98.712,0.0,0.0,399.675,9.967,2.615555555555556,M6,L-Malate
98.712,0.0,0.0,399.675,9.967,2.6238888888888887,M6,L-Malate
98.712,0.0,0.0,399.675,9.967,2.6322222222222225,M6,L-Malate
98.712,0.0,0.0,399.451,9.967,2.6405555555555553,M6,L-Malate
98.712,0.0,0.0,401.158,9.967,2.648888888888889,M6,L-Malate
98.661,0.0,0.0,398.994,9.967,2.657222222222222,M6,L-Malate
98.661,0.0,0.0,402.131,9.967,2.6655555555555557,M6,L-Malate
98.661,0.0,0.0,398.936,9.967,2.6738888888888885,M6,L-Malate
98.661,0.0,0.0,400.857,9.967,2.6822222222222223,M6,L-Malate
98.661,0.0,0.0,402.382,9.978,2.6905555555555556,M6,L-Malate
98.661,0.0,0.0,399.757,9.978,2.6988888888888893,M6,L-Malate
98.661,0.0,0.0,399.757,9.978,2.707222222222222,M6,L-Malate
98.661,0.0,0.0,399.749,9.978,2.715555555555556,M6,L-Malate
98.661,0.0,0.0,398.715,9.978,2.723888888888889,M6,L-Malate
98.467,0.0,0.0,397.857,9.978,2.7322222222222226,M6,L-Malate
98.467,0.0,0.0,400.605,9.978,2.7405555555555554,M6,L-Malate
98.467,0.0,0.0,400.605,9.978,2.748888888888889,M6,L-Malate
98.467,0.0,0.0,400.664,9.978,2.757222222222222,M6,L-Malate
98.467,0.0,0.0,398.638,9.987,2.7655555555555558,M6,L-Malate
98.467,0.0,0.0,400.199,9.987,2.7738888888888886,M6,L-Malate
98.467,0.0,0.0,400.199,9.987,2.7822222222222224,M6,L-Malate
98.467,0.0,0.0,400.199,9.987,2.7905555555555552,M6,L-Malate
98.467,0.0,0.0,400.199,9.987,2.798888888888889,M6,L-Malate
98.386,0.0,0.0,400.199,9.987,2.807222222222222,M6,L-Malate
98.386,0.0,0.0,400.199,9.987,2.8155555555555556,M6,L-Malate
98.386,0.0,0.0,400.199,9.987,2.8238888888888884,M6,L-Malate
98.386,0.0,0.0,400.199,9.987,2.832222222222222,M6,L-Malate
98.386,0.0,0.0,400.199,9.995,2.8405555555555555,M6,L-Malate
98.386,0.0,0.0,399.969,9.995,2.8488888888888892,M6,L-Malate
98.386,0.0,0.0,399.969,9.995,2.857222222222222,M6,L-Malate
98.386,0.0,0.0,399.969,9.995,2.865555555555556,M6,L-Malate
98.386,0.0,0.0,399.969,9.995,2.8738888888888887,M6,L-Malate
98.314,0.0,0.0,399.969,9.995,2.8822222222222225,M6,L-Malate
98.314,0.0,0.0,400.791,9.953,2.8905555555555553,M6,L-Malate
98.314,0.0,0.0,399.266,6.736,2.898888888888889,M6,L-Malate
98.314,0.0,0.0,399.266,5.372,2.907222222222222,M6,L-Malate
98.314,0.0,0.0,399.326,5.733,2.9155555555555557,M6,L-Malate
98.314,0.0,0.0,398.278,5.784,2.9238888888888885,M6,L-Malate
98.314,0.0,0.0,401.492,5.784,2.9322222222222223,M6,L-Malate
98.314,0.0,0.0,401.492,5.784,2.9405555555555556,M6,L-Malate
98.314,0.0,0.0,401.492,5.859,2.9488888888888893,M6,L-Malate
98.235,0.0,0.0,400.332,5.874,2.957222222222222,M6,L-Malate
98.235,0.0,0.0,398.569,5.874,2.965555555555556,M6,L-Malate
98.235,0.0,0.0,398.638,5.874,2.973888888888889,M6,L-Malate
98.235,0.0,0.0,400.038,5.874,2.9822222222222226,M6,L-Malate
98.235,0.0,0.0,400.038,5.874,2.9905555555555554,M6,L-Malate
98.235,0.0,0.0,400.038,5.937,2.998888888888889,M6,L-Malate
98.235,0.0,0.0,400.038,5.949,3.007222222222222,M6,L-Malate
98.235,0.0,0.0,400.038,5.949,3.0155555555555558,M6,L-Malate
98.235,0.0,0.0,400.038,5.949,3.0238888888888886,M6,L-Malate
98.149,0.0,0.0,400.107,5.949,3.0322222222222224,M6,L-Malate
98.149,0.0,0.0,401.522,5.949,3.0405555555555552,M6,L-Malate
98.149,0.0,0.0,399.099,5.949,3.048888888888889,M6,L-Malate
98.149,0.0,0.0,399.099,6.004,3.057222222222222,M6,L-Malate
98.149,0.0,0.0,399.849,6.012,3.0655555555555556,M6,L-Malate
98.149,0.0,0.0,400.224,6.012,3.073888888888889,M6,L-Malate
98.149,0.0,0.0,398.832,6.012,3.0822222222222226,M6,L-Malate
