Time&Date,N2,O2,CO2,CER,OUR,RQ,Timestamp,Hours,Bioreactor,CarbonSource
2023/09/13 12:35:08.29,78.1486,20.8919,0.025,0.0087361,0.1466,0.0596,2023-09-13 12:35:08.290,3.228413888888889,M1,Galactose
2023/09/13 12:39:39.21,78.1483,20.8909,0.0256,0.0079436,0.1365,0.0582,2023-09-13 12:39:39.210,3.303669444444444,M1,Galactose
2023/09/13 12:44:09.51,78.1395,20.8997,0.0264,0.0090521,0.1158,0.0781,2023-09-13 12:44:09.510,3.3787527777777777,M1,Galactose
2023/09/13 12:48:46.71,78.1417,20.8955,0.0281,0.0115,0.1231,0.0932,2023-09-13 12:48:46.710,3.4557527777777777,M1,Galactose
2023/09/13 12:53:16.60,78.1482,20.8888,0.0284,0.0119,0.1472,0.0811,2023-09-13 12:53:16.600,3.5307222222222223,M1,Galactose
2023/09/13 12:57:46.86,78.1506,20.885,0.0294,0.0126,0.1439,0.0873,2023-09-13 12:57:46.860,3.6057944444444447,M1,Galactose
2023/09/13 13:02:16.93,78.144,20.8903,0.031,0.014,0.1461,0.0957,2023-09-13 13:02:16.930,3.680813888888889,M1,Galactose
2023/09/13 13:06:53.01,78.1474,20.8865,0.0318,0.0142,0.1529,0.0927,2023-09-13 13:06:53.010,3.757502777777778,M1,Galactose
2023/09/13 13:11:24.09,78.148,20.8838,0.0332,0.0158,0.141,0.112,2023-09-13 13:11:24.090,3.832802777777778,M1,Galactose
2023/09/13 13:15:53.45,78.1459,20.885,0.0339,0.0173,0.1286,0.1342,2023-09-13 13:15:53.450,3.9076250000000003,M1,Galactose
2023/09/13 13:20:23.46,78.1468,20.8825,0.0356,0.0189,0.1389,0.1357,2023-09-13 13:20:23.460,3.9826277777777777,M1,Galactose
2023/09/13 13:24:59.30,78.1501,20.879,0.0369,0.0193,0.1549,0.1245,2023-09-13 13:24:59.300,4.05925,M1,Galactose
2023/09/13 13:29:30.58,78.1534,20.8742,0.0378,0.0199,0.1485,0.1339,2023-09-13 13:29:30.580,4.134605555555556,M1,Galactose
2023/09/13 13:34:00.69,78.1477,20.8782,0.039,0.0217,0.1398,0.1553,2023-09-13 13:34:00.690,4.209636111111111,M1,Galactose
2023/09/13 13:38:30.66,78.1462,20.8789,0.0403,0.0233,0.1397,0.1667,2023-09-13 13:38:30.660,4.284627777777778,M1,Galactose
2023/09/13 13:43:06.70,78.1479,20.8758,0.0417,0.0243,0.1657,0.1464,2023-09-13 13:43:06.700,4.361305555555556,M1,Galactose
2023/09/13 13:47:35.73,78.1513,20.8713,0.0429,0.0249,0.1592,0.1567,2023-09-13 13:47:35.730,4.436036111111111,M1,Galactose
2023/09/13 13:52:05.78,78.1485,20.8722,0.0444,0.0269,0.1546,0.1739,2023-09-13 13:52:05.780,4.51105,M1,Galactose
2023/09/13 13:56:35.70,78.144,20.8754,0.0458,0.0289,0.1403,0.2063,2023-09-13 13:56:35.700,4.586027777777778,M1,Galactose
2023/09/13 14:01:10.69,78.1465,20.8714,0.0475,0.0306,0.168,0.1824,2023-09-13 14:01:10.690,4.662413888888889,M1,Galactose
2023/09/13 14:05:39.90,78.1502,20.8664,0.0485,0.0306,0.175,0.1748,2023-09-13 14:05:39.900,4.7371944444444445,M1,Galactose
2023/09/13 14:10:09.59,78.1477,20.8676,0.0501,0.0325,0.1589,0.2045,2023-09-13 14:10:09.590,4.812108333333334,M1,Galactose
2023/09/13 14:14:38.86,78.1431,20.8709,0.0511,0.0338,0.1474,0.229,2023-09-13 14:14:38.860,4.886905555555556,M1,Galactose
2023/09/13 14:19:13.84,78.1432,20.8735,0.0484,0.0316,0.1477,0.2142,2023-09-13 14:19:13.840,4.963288888888889,M1,Galactose
2023/09/13 14:23:42.92,78.1496,20.8704,0.0457,0.0278,0.1696,0.1642,2023-09-13 14:23:42.920,5.038033333333333,M1,Galactose
2023/09/13 14:28:12.40,78.1441,20.8753,0.046,0.0275,0.1512,0.1818,2023-09-13 14:28:12.400,5.1128888888888895,M1,Galactose
2023/09/13 14:32:41.37,78.1458,20.8726,0.0463,0.0289,0.1483,0.1951,2023-09-13 14:32:41.370,5.187602777777777,M1,Galactose
2023/09/13 14:37:16.45,78.1481,20.8709,0.0465,0.0296,0.154,0.1923,2023-09-13 14:37:16.450,5.264013888888889,M1,Galactose
2023/09/13 14:41:45.87,78.1513,20.8669,0.0473,0.0303,0.1719,0.1762,2023-09-13 14:41:45.870,5.3388527777777774,M1,Galactose
2023/09/13 14:46:13.73,78.1484,20.8697,0.0477,0.0297,0.1714,0.1734,2023-09-13 14:46:13.730,5.413258333333333,M1,Galactose
2023/09/13 14:50:42.58,78.1455,20.8711,0.0487,0.0311,0.1548,0.2007,2023-09-13 14:50:42.580,5.487938888888889,M1,Galactose
2023/09/13 14:55:17.56,78.1487,20.8658,0.0508,0.0339,0.1621,0.2093,2023-09-13 14:55:17.560,5.564322222222223,M1,Galactose
2023/09/13 14:59:46.77,78.145,20.868,0.0512,0.0346,0.1525,0.2271,2023-09-13 14:59:46.770,5.639102777777778,M1,Galactose
2023/09/13 15:04:14.97,78.1487,20.8634,0.0524,0.0349,0.1744,0.2,2023-09-13 15:04:14.970,5.713602777777778,M1,Galactose
2023/09/13 15:08:43.02,78.1436,20.868,0.0531,0.0348,0.1532,0.2271,2023-09-13 15:08:43.020,5.788061111111111,M1,Galactose
2023/09/13 15:13:18.10,78.1459,20.8643,0.0555,0.0384,0.1573,0.2444,2023-09-13 15:13:18.100,5.864472222222222,M1,Galactose
2023/09/13 15:17:47.14,78.1446,20.8642,0.0565,0.0399,0.1522,0.2624,2023-09-13 15:17:47.140,5.939205555555556,M1,Galactose
2023/09/13 15:22:15.28,78.1436,20.865,0.0572,0.0405,0.1618,0.2505,2023-09-13 15:22:15.280,6.013688888888889,M1,Galactose
2023/09/13 15:26:43.24,78.149,20.8579,0.0582,0.0402,0.1703,0.2359,2023-09-13 15:26:43.240,6.088122222222223,M1,Galactose
2023/09/13 15:31:18.17,78.1454,20.8596,0.0605,0.043,0.166,0.2589,2023-09-13 15:31:18.170,6.164491666666666,M1,Galactose
2023/09/13 15:35:46.55,78.1449,20.8587,0.0613,0.0441,0.1668,0.2643,2023-09-13 15:35:46.550,6.239041666666666,M1,Galactose
2023/09/13 15:40:15.52,78.153,20.8512,0.062,0.0452,0.1686,0.2679,2023-09-13 15:40:15.520,6.313755555555556,M1,Galactose
2023/09/13 15:44:43.59,78.1416,20.8592,0.0645,0.0477,0.1623,0.2941,2023-09-13 15:44:43.590,6.388219444444444,M1,Galactose
2023/09/13 15:49:18.60,78.1399,20.8587,0.0652,0.0472,0.1793,0.2632,2023-09-13 15:49:18.600,6.464611111111111,M1,Galactose
2023/09/13 15:53:46.59,78.1403,20.856,0.0678,0.0502,0.1727,0.2904,2023-09-13 15:53:46.590,6.539052777777778,M1,Galactose
2023/09/13 15:58:15.34,78.1463,20.8509,0.0683,0.051,0.1741,0.2929,2023-09-13 15:58:15.340,6.613705555555556,M1,Galactose
2023/09/13 16:02:43.52,78.1394,20.8548,0.0708,0.0539,0.1702,0.3165,2023-09-13 16:02:43.520,6.6882,M1,Galactose
2023/09/13 16:07:19.33,78.1469,20.8465,0.0722,0.0553,0.1773,0.3122,2023-09-13 16:07:19.330,6.76481388888889,M1,Galactose
2023/09/13 16:11:47.73,78.146,20.8464,0.0726,0.0558,0.176,0.3169,2023-09-13 16:11:47.730,6.839369444444444,M1,Galactose
2023/09/13 16:16:16.66,78.1453,20.8443,0.0756,0.0579,0.1922,0.3012,2023-09-13 16:16:16.660,6.914072222222222,M1,Galactose
2023/09/13 16:20:45.49,78.1415,20.8463,0.0776,0.0596,0.1816,0.3284,2023-09-13 16:20:45.490,6.988747222222223,M1,Galactose
2023/09/13 16:25:20.80,78.1432,20.844,0.0778,0.0603,0.1802,0.3347,2023-09-13 16:25:20.800,7.065222222222222,M1,Galactose
2023/09/13 16:29:50.05,78.1487,20.8348,0.0808,0.0638,0.1936,0.3295,2023-09-13 16:29:50.050,7.140013888888888,M1,Galactose
2023/09/13 16:34:17.99,78.1426,20.84,0.083,0.066,0.1832,0.3604,2023-09-13 16:34:17.990,7.2144416666666675,M1,Galactose
2023/09/13 16:38:46.86,78.1374,20.8419,0.0847,0.0678,0.1773,0.3821,2023-09-13 16:38:46.860,7.289127777777778,M1,Galactose
2023/09/13 16:43:22.31,78.147,20.8329,0.0855,0.0682,0.2054,0.3322,2023-09-13 16:43:22.310,7.365641666666667,M1,Galactose
2023/09/13 16:47:50.14,78.1441,20.8324,0.089,0.071,0.1922,0.3693,2023-09-13 16:47:50.140,7.440038888888889,M1,Galactose
2023/09/13 16:52:18.58,78.1464,20.829,0.0895,0.0716,0.1997,0.3584,2023-09-13 16:52:18.580,7.514605555555556,M1,Galactose
2023/09/13 16:56:46.60,78.1411,20.8315,0.093,0.0758,0.1882,0.4027,2023-09-13 16:56:46.600,7.589055555555555,M1,Galactose
2023/09/13 17:01:21.46,78.1373,20.8328,0.0948,0.078,0.1925,0.4048,2023-09-13 17:01:21.460,7.665405555555555,M1,Galactose
2023/09/13 17:05:50.33,78.1455,20.8225,0.0972,0.0805,0.199,0.4047,2023-09-13 17:05:50.330,7.740091666666667,M1,Galactose
2023/09/13 17:10:19.43,78.142,20.8227,0.0997,0.0833,0.2021,0.412,2023-09-13 17:10:19.430,7.814841666666667,M1,Galactose
2023/09/13 17:14:48.55,78.1418,20.8212,0.1016,0.0838,0.2129,0.3935,2023-09-13 17:14:48.550,7.889597222222222,M1,Galactose
2023/09/13 17:19:22.93,78.1429,20.8187,0.1032,0.0857,0.2113,0.4054,2023-09-13 17:19:22.930,7.9658138888888885,M1,Galactose
2023/09/13 17:23:51.64,78.1438,20.8143,0.1064,0.0893,0.2085,0.4283,2023-09-13 17:23:51.640,8.040455555555555,M1,Galactose
2023/09/13 17:28:19.94,78.1478,20.8103,0.1073,0.0903,0.2146,0.4207,2023-09-13 17:28:19.940,8.114983333333333,M1,Galactose
2023/09/13 17:32:47.92,78.143,20.8115,0.1109,0.0939,0.2149,0.4371,2023-09-13 17:32:47.920,8.189422222222221,M1,Galactose
2023/09/13 17:37:23.77,78.1415,20.811,0.1117,0.0949,0.2154,0.4405,2023-09-13 17:37:23.770,8.266047222222223,M1,Galactose
2023/09/13 17:41:52.26,78.1409,20.8088,0.1155,0.0974,0.2315,0.4208,2023-09-13 17:41:52.260,8.340627777777778,M1,Galactose
2023/09/13 17:46:20.10,78.1447,20.8025,0.1175,0.0996,0.2302,0.4327,2023-09-13 17:46:20.100,8.415027777777777,M1,Galactose
2023/09/13 17:50:47.17,78.1422,20.8019,0.1211,0.1035,0.2251,0.4597,2023-09-13 17:50:47.170,8.489213888888889,M1,Galactose
2023/09/13 17:55:21.94,78.1456,20.7952,0.1246,0.1069,0.2359,0.4531,2023-09-13 17:55:21.940,8.565538888888888,M1,Galactose
2023/09/13 17:59:51.20,78.1413,20.7971,0.1264,0.1092,0.2282,0.4786,2023-09-13 17:59:51.200,8.640333333333334,M1,Galactose
2023/09/13 18:04:18.61,78.1439,20.7928,0.1285,0.1115,0.2331,0.4784,2023-09-13 18:04:18.610,8.71461388888889,M1,Galactose
2023/09/13 18:08:45.62,78.1403,20.7918,0.1327,0.1148,0.2442,0.47,2023-09-13 18:08:45.620,8.788783333333333,M1,Galactose
2023/09/13 18:13:19.66,78.1424,20.7859,0.136,0.1173,0.2445,0.4799,2023-09-13 18:13:19.660,8.864905555555556,M1,Galactose
2023/09/13 18:17:47.69,78.1412,20.7859,0.1381,0.12,0.2479,0.4842,2023-09-13 18:17:47.690,8.939358333333333,M1,Galactose
2023/09/13 18:22:14.05,78.1455,20.7772,0.1432,0.1253,0.2453,0.5107,2023-09-13 18:22:14.050,9.013347222222222,M1,Galactose
2023/09/13 18:26:41.14,78.139,20.7806,0.1448,0.1273,0.2472,0.515,2023-09-13 18:26:41.140,9.087538888888888,M1,Galactose
2023/09/13 18:31:15.15,78.1376,20.7774,0.1492,0.1316,0.2497,0.5272,2023-09-13 18:31:15.150,9.163652777777779,M1,Galactose
2023/09/13 18:35:42.51,78.139,20.7735,0.1522,0.135,0.2454,0.5501,2023-09-13 18:35:42.510,9.237919444444445,M1,Galactose
2023/09/13 18:40:10.39,78.1439,20.7655,0.1557,0.1372,0.2705,0.5071,2023-09-13 18:40:10.390,9.312330555555555,M1,Galactose
2023/09/13 18:44:37.84,78.1389,20.7674,0.1585,0.1401,0.2544,0.5506,2023-09-13 18:44:37.840,9.386622222222222,M1,Galactose
2023/09/13 18:49:11.40,78.1433,20.7587,0.163,0.145,0.2675,0.5419,2023-09-13 18:49:11.400,9.462611111111112,M1,Galactose
2023/09/13 18:53:37.80,78.137,20.7623,0.1652,0.1479,0.2629,0.5625,2023-09-13 18:53:37.800,9.536611111111112,M1,Galactose
2023/09/13 18:58:04.92,78.1335,20.7598,0.1711,0.154,0.2651,0.5808,2023-09-13 18:58:04.920,9.610811111111111,M1,Galactose
2023/09/13 19:02:31.99,78.1375,20.7526,0.175,0.1578,0.2692,0.5861,2023-09-13 19:02:31.990,9.684997222222222,M1,Galactose
2023/09/13 19:07:04.90,78.1355,20.7503,0.1788,0.1613,0.2927,0.5509,2023-09-13 19:07:04.900,9.760805555555557,M1,Galactose
2023/09/13 19:11:31.92,78.1412,20.7397,0.183,0.1646,0.2892,0.569,2023-09-13 19:11:31.920,9.834977777777777,M1,Galactose
2023/09/13 19:15:59.00,78.1401,20.7377,0.1876,0.1696,0.2913,0.5822,2023-09-13 19:15:59.000,9.909166666666666,M1,Galactose
2023/09/13 19:20:25.93,78.1369,20.7362,0.192,0.1744,0.2842,0.6136,2023-09-13 19:20:25.930,9.983313888888889,M1,Galactose
2023/09/13 19:24:58.42,78.1398,20.7307,0.1946,0.1775,0.3024,0.5871,2023-09-13 19:24:58.420,10.059005555555554,M1,Galactose
2023/09/13 19:29:24.28,78.1355,20.7316,0.1979,0.1807,0.2963,0.6098,2023-09-13 19:29:24.280,10.132855555555555,M1,Galactose
2023/09/13 19:33:50.23,78.138,20.7255,0.2013,0.1844,0.3034,0.6077,2023-09-13 19:33:50.230,10.206730555555556,M1,Galactose
2023/09/13 19:38:16.17,78.1307,20.7286,0.2049,0.1865,0.3051,0.6113,2023-09-13 19:38:16.170,10.280602777777776,M1,Galactose
2023/09/13 19:42:49.31,78.1363,20.7177,0.2102,0.1917,0.3089,0.6208,2023-09-13 19:42:49.310,10.356475,M1,Galactose
2023/09/13 19:47:14.58,78.1333,20.7161,0.2146,0.1968,0.309,0.6371,2023-09-13 19:47:14.580,10.430161111111111,M1,Galactose
2023/09/13 19:51:39.59,78.1413,20.7052,0.2188,0.2016,0.3196,0.6309,2023-09-13 19:51:39.590,10.503775,M1,Galactose
2023/09/13 19:56:05.48,78.1366,20.7041,0.2236,0.2062,0.3194,0.6456,2023-09-13 19:56:05.480,10.577633333333335,M1,Galactose
2023/09/13 20:00:37.61,78.1349,20.701,0.2292,0.2122,0.3254,0.6522,2023-09-13 20:00:37.610,10.653225,M1,Galactose
2023/09/13 20:05:03.49,78.1406,20.6906,0.2332,0.2159,0.3534,0.6109,2023-09-13 20:05:03.490,10.727080555555554,M1,Galactose
2023/09/13 20:09:28.81,78.1363,20.6899,0.2388,0.2204,0.3449,0.6391,2023-09-13 20:09:28.810,10.800780555555555,M1,Galactose
2023/09/13 20:13:54.58,78.1344,20.6877,0.2429,0.2248,0.3411,0.6592,2023-09-13 20:13:54.580,10.874605555555556,M1,Galactose
2023/09/13 20:18:27.66,78.138,20.6755,0.2505,0.2328,0.3466,0.6717,2023-09-13 20:18:27.660,10.950461111111112,M1,Galactose
2023/09/13 20:22:54.08,78.1367,20.6743,0.2542,0.2364,0.3508,0.6737,2023-09-13 20:22:54.080,11.024466666666667,M1,Galactose
2023/09/13 20:27:19.76,78.1378,20.6693,0.2574,0.2399,0.3543,0.6772,2023-09-13 20:27:19.760,11.098266666666667,M1,Galactose
2023/09/13 20:31:45.74,78.1349,20.6644,0.265,0.2478,0.3624,0.6837,2023-09-13 20:31:45.740,11.17215,M1,Galactose
2023/09/13 20:36:17.96,78.1363,20.658,0.2702,0.2521,0.3796,0.6642,2023-09-13 20:36:17.960,11.247766666666667,M1,Galactose
2023/09/13 20:40:43.31,78.1381,20.6494,0.2778,0.2592,0.3785,0.6849,2023-09-13 20:40:43.310,11.321475,M1,Galactose
2023/09/13 20:45:09.01,78.1391,20.6413,0.2841,0.2657,0.3884,0.6842,2023-09-13 20:45:09.010,11.395280555555557,M1,Galactose
2023/09/13 20:49:34.19,78.1344,20.6401,0.2894,0.2715,0.3861,0.7032,2023-09-13 20:49:34.190,11.468941666666668,M1,Galactose
2023/09/13 20:54:07.23,78.1364,20.6302,0.2977,0.2802,0.4008,0.6993,2023-09-13 20:54:07.230,11.544786111111112,M1,Galactose
2023/09/13 20:58:33.31,78.137,20.6247,0.303,0.2852,0.4031,0.7076,2023-09-13 20:58:33.310,11.618697222222222,M1,Galactose
2023/09/13 21:03:00.28,78.1387,20.6162,0.3099,0.2923,0.4094,0.7139,2023-09-13 21:03:00.280,11.692855555555555,M1,Galactose
2023/09/13 21:07:26.35,78.136,20.6127,0.3162,0.2975,0.4283,0.6947,2023-09-13 21:07:26.350,11.766763888888889,M1,Galactose
2023/09/13 21:11:59.19,78.1348,20.6064,0.3235,0.3047,0.424,0.7186,2023-09-13 21:11:59.190,11.842552777777778,M1,Galactose
2023/09/13 21:16:26.24,78.1356,20.5984,0.3305,0.312,0.425,0.7341,2023-09-13 21:16:26.240,11.916733333333333,M1,Galactose
2023/09/13 21:20:52.49,78.1435,20.5835,0.3379,0.3199,0.4422,0.7236,2023-09-13 21:20:52.490,11.990691666666667,M1,Galactose
2023/09/13 21:25:18.64,78.134,20.5879,0.3432,0.3254,0.4351,0.748,2023-09-13 21:25:18.640,12.064622222222223,M1,Galactose
2023/09/13 21:29:52.41,78.1373,20.5777,0.3492,0.3314,0.4521,0.7332,2023-09-13 21:29:52.410,12.140669444444445,M1,Galactose
2023/09/13 21:34:18.79,78.1419,20.5665,0.3562,0.3382,0.4756,0.711,2023-09-13 21:34:18.790,12.21466388888889,M1,Galactose
2023/09/13 21:38:45.70,78.1398,20.5588,0.366,0.347,0.4792,0.7241,2023-09-13 21:38:45.700,12.288805555555555,M1,Galactose
2023/09/13 21:43:13.01,78.1345,20.5539,0.376,0.3574,0.4771,0.7491,2023-09-13 21:43:13.010,12.363058333333333,M1,Galactose
2023/09/13 21:47:47.92,78.1407,20.5404,0.3844,0.3659,0.494,0.7406,2023-09-13 21:47:47.920,12.439422222222221,M1,Galactose
2023/09/13 21:52:15.23,78.1407,20.531,0.3923,0.3746,0.4959,0.7553,2023-09-13 21:52:15.230,12.513675000000001,M1,Galactose
2023/09/13 21:56:42.39,78.1427,20.5226,0.3995,0.3815,0.5082,0.7507,2023-09-13 21:56:42.390,12.58788611111111,M1,Galactose
2023/09/13 22:01:10.11,78.1397,20.5156,0.4088,0.391,0.5053,0.7738,2023-09-13 22:01:10.110,12.662252777777779,M1,Galactose
2023/09/13 22:05:44.20,78.1471,20.5006,0.417,0.3979,0.5458,0.729,2023-09-13 22:05:44.200,12.738388888888888,M1,Galactose
2023/09/13 22:10:11.47,78.1393,20.495,0.4298,0.4108,0.5378,0.7639,2023-09-13 22:10:11.470,12.812630555555556,M1,Galactose
2023/09/13 22:14:38.57,78.1408,20.4855,0.4376,0.4188,0.5396,0.7761,2023-09-13 22:14:38.570,12.886825,M1,Galactose
2023/09/13 22:19:06.46,78.1401,20.4764,0.4481,0.4299,0.5434,0.7912,2023-09-13 22:19:06.460,12.96123888888889,M1,Galactose
2023/09/13 22:23:39.67,78.135,20.4717,0.4575,0.4393,0.555,0.7915,2023-09-13 22:23:39.670,13.037130555555555,M1,Galactose
2023/09/13 22:28:06.61,78.1389,20.461,0.4644,0.4463,0.5676,0.7864,2023-09-13 22:28:06.610,13.111280555555556,M1,Galactose
2023/09/13 22:32:32.82,78.1382,20.4547,0.471,0.4525,0.585,0.7735,2023-09-13 22:32:32.820,13.185227777777778,M1,Galactose
2023/09/13 22:36:59.02,78.1305,20.4513,0.4826,0.4631,0.5757,0.8044,2023-09-13 22:36:59.020,13.25917222222222,M1,Galactose
2023/09/13 22:41:32.20,78.1363,20.434,0.4941,0.4751,0.5925,0.802,2023-09-13 22:41:32.200,13.335055555555554,M1,Galactose
2023/09/13 22:45:59.30,78.1428,20.4193,0.5027,0.4843,0.6076,0.7971,2023-09-13 22:45:59.300,13.40925,M1,Galactose
2023/09/13 22:50:26.50,78.154,20.4926,0.418,0.3999,0.5369,0.7448,2023-09-13 22:50:26.500,13.483472222222222,M1,Galactose
2023/09/13 22:54:54.57,78.1551,20.4815,0.4274,0.409,0.5455,0.7498,2023-09-13 22:54:54.570,13.557936111111111,M1,Galactose
2023/09/13 22:59:27.90,78.1477,20.4723,0.4445,0.426,0.5773,0.738,2023-09-13 22:59:27.900,13.633861111111111,M1,Galactose
2023/09/13 23:03:54.86,78.1375,20.466,0.4606,0.4409,0.5787,0.7619,2023-09-13 23:03:54.860,13.708016666666667,M1,Galactose
